Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 06/05  11:00:00,38977784.33408153,38977784.33408153,0.0 
 06/05  12:00:00,36277668.3724727,36277668.3724727,0.0 
 06/05  13:00:00,40236494.21707165,40236494.21707165,0.0 
 06/05  14:00:00,39176303.59401858,39176303.59401858,0.0 
 06/05  15:00:00,41319559.48700267,41319559.48700267,0.0 
 06/05  16:00:00,41560892.85114622,41560892.85114623,0.0 
 06/05  17:00:00,30810054.333427202,30810054.333427202,0.0 
 06/05  18:00:00,15546309.508035267,15546309.508035265,0.0 
 06/05  19:00:00,8263743.9928347105,8263743.99283471,0.0 
 06/05  20:00:00,8638193.597031876,8638193.597031876,0.0 
 06/05  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/05  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/05  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/05  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/06  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/06  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/06  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/06  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/06  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/06  06:00:00,22947636.483056076,22947636.483056072,0.0 
 06/06  07:00:00,24305329.461773016,24305329.46177302,0.0 
 06/06  08:00:00,38037077.233337596,38037077.233337596,0.0 
 06/06  09:00:00,39469293.3959053,39469293.39590531,0.0 
 06/06  10:00:00,39238706.01509242,39238706.01509242,0.0 
 06/06  11:00:00,41347272.758164875,41347272.75816488,0.0 
 06/06  12:00:00,38577781.992919244,38577781.992919244,0.0 
 06/06  13:00:00,42514915.37180246,42514915.371802464,0.0 
 06/06  14:00:00,41510109.21706792,41510109.21706792,0.0 
 06/06  15:00:00,43284085.69881044,43284085.69881044,0.0 
 06/06  16:00:00,43295018.85041739,43295018.85041739,0.0 
 06/06  17:00:00,32257212.305143386,32257212.305143386,0.0 
 06/06  18:00:00,15555713.679599177,15555713.679599177,0.0 
 06/06  19:00:00,8243489.318455152,8243489.318455152,0.0 
 06/06  20:00:00,8637116.411990697,8637116.411990697,0.0 
 06/06  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/06  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/06  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/06  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/07  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/07  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/07  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/07  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/07  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/07  06:00:00,23078477.88783309,23078477.88783309,0.0 
 06/07  07:00:00,24190494.02947118,24190494.029471185,0.0 
 06/07  08:00:00,37593099.81773942,37593099.81773942,0.0 
 06/07  09:00:00,38781521.53870259,38781521.53870259,0.0 
 06/07  10:00:00,38447928.11985243,38447928.11985243,0.0 
 06/07  11:00:00,40649028.404322006,40649028.40432201,0.0 
 06/07  12:00:00,37341323.08429931,37341323.08429931,0.0 
 06/07  13:00:00,41476393.46714896,41476393.46714897,0.0 
 06/07  14:00:00,40180846.30610277,40180846.30610277,0.0 
 06/07  15:00:00,42884476.09187504,42884476.09187503,0.0 
 06/07  16:00:00,42955098.54094599,42955098.54094599,0.0 
 06/07  17:00:00,32020204.97665126,32020204.97665126,0.0 
 06/07  18:00:00,15556763.51851743,15556763.51851743,0.0 
 06/07  19:00:00,8211042.888442226,8211042.888442226,0.0 
 06/07  20:00:00,8634572.497708444,8634572.497708444,0.0 
 06/07  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/07  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/07  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/07  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/08  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/08  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/08  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/08  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/08  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/08  06:00:00,22966579.059803475,22966579.059803475,0.0 
 06/08  07:00:00,22978399.079197664,22978399.079197668,0.0 
 06/08  08:00:00,36165233.47602552,36165233.47602552,0.0 
 06/08  09:00:00,36638491.88745854,36638491.88745854,0.0 
 06/08  10:00:00,36013538.16336481,36013538.16336481,0.0 
 06/08  11:00:00,38035667.99035678,38035667.99035679,0.0 
 06/08  12:00:00,35207323.64454173,35207323.64454174,0.0 
 06/08  13:00:00,39145808.92510274,39145808.92510274,0.0 
 06/08  14:00:00,38280498.656822726,38280498.656822726,0.0 
 06/08  15:00:00,40265418.998509206,40265418.99850921,0.0 
 06/08  16:00:00,40799010.93012847,40799010.93012847,0.0 
 06/08  17:00:00,30373065.05249673,30373065.052496728,0.0 
 06/08  18:00:00,15515274.35339424,15515274.35339424,0.0 
 06/08  19:00:00,8136127.150734955,8136127.150734955,0.0 
 06/08  20:00:00,8631499.049507685,8631499.049507685,0.0 
 06/08  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/08  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/08  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/08  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/09  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/09  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/09  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/09  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/09  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/09  06:00:00,21611480.96657259,21611480.96657259,0.0 
 06/09  07:00:00,21224915.24307351,21224915.24307351,0.0 
 06/09  08:00:00,34128432.7967978,34128432.7967978,0.0 
 06/09  09:00:00,34963695.645274356,34963695.645274356,0.0 
 06/09  10:00:00,34268583.66618564,34268583.66618564,0.0 
 06/09  11:00:00,36062185.42326595,36062185.42326596,0.0 
 06/09  12:00:00,33047423.767396167,33047423.767396167,0.0 
 06/09  13:00:00,37394054.974398166,37394054.97439817,0.0 
 06/09  14:00:00,36855860.226980865,36855860.226980865,0.0 
 06/09  15:00:00,38959608.71748757,38959608.71748757,0.0 
 06/09  16:00:00,38804106.01303449,38804106.01303449,0.0 
 06/09  17:00:00,27770093.128155585,27770093.12815558,0.0 
 06/09  18:00:00,15566307.909760464,15566307.909760464,0.0 
 06/09  19:00:00,8221873.662926951,8221873.66292695,0.0 
 06/09  20:00:00,8636886.425007198,8636886.425007196,0.0 
 06/09  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/09  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/09  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/09  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/10  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/10  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/10  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/10  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/10  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/10  06:00:00,21457193.335562818,21457193.335562814,0.0 
 06/10  07:00:00,21551328.21784027,21551328.217840265,0.0 
 06/10  08:00:00,34457698.06556873,34457698.06556873,0.0 
 06/10  09:00:00,35168377.26690746,35168377.26690746,0.0 
 06/10  10:00:00,34518627.888237976,34518627.88823798,0.0 
 06/10  11:00:00,36257527.32305072,36257527.32305073,0.0 
 06/10  12:00:00,32835053.20846417,32835053.208464175,0.0 
 06/10  13:00:00,37245194.98379052,37245194.98379052,0.0 
 06/10  14:00:00,36472137.49357921,36472137.49357921,0.0 
 06/10  15:00:00,38637538.04197115,38637538.041971155,0.0 
 06/10  16:00:00,39082148.21106312,39082148.21106312,0.0 
 06/10  17:00:00,28533154.105705507,28533154.105705507,0.0 
 06/10  18:00:00,15557969.892828602,15557969.892828602,0.0 
 06/10  19:00:00,8247497.709686124,8247497.709686123,0.0 
 06/10  20:00:00,8634522.664554436,8634522.664554436,0.0 
 06/10  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/10  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/10  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/10  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/11  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/11  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/11  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/11  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/11  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/11  06:00:00,21561585.893959783,21561585.89395978,0.0 
 06/11  07:00:00,21874855.688201517,21874855.688201517,0.0 
 06/11  08:00:00,35275354.45388082,35275354.45388082,0.0 
 06/11  09:00:00,36212784.75647995,36212784.75647995,0.0 
 06/11  10:00:00,35537467.19377494,35537467.193774946,0.0 
 06/11  11:00:00,37880831.61009434,37880831.61009434,0.0 
 06/11  12:00:00,35051486.46281497,35051486.46281498,0.0 
 06/11  13:00:00,39227236.0977543,39227236.0977543,0.0 
 06/11  14:00:00,38399232.55246711,38399232.55246711,0.0 
 06/11  15:00:00,40791939.112351224,40791939.11235124,0.0 
 06/11  16:00:00,41261957.09127773,41261957.09127773,0.0 
 06/11  17:00:00,30558860.42162305,30558860.42162305,0.0 
 06/11  18:00:00,15511598.617210936,15511598.617210936,0.0 
 06/11  19:00:00,8217296.833578526,8217296.833578526,0.0 
 06/11  20:00:00,8635722.398987066,8635722.398987066,0.0 
 06/11  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/11  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/11  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/11  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/12  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/12  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/12  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/12  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/12  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/12  06:00:00,22457608.803973965,22457608.803973965,0.0 
 06/12  07:00:00,23970522.23951495,23970522.239514947,0.0 
 06/12  08:00:00,37680758.76497607,37680758.764976084,0.0 
 06/12  09:00:00,39281083.330391824,39281083.330391824,0.0 
 06/12  10:00:00,39101105.19392186,39101105.193921864,0.0 
 06/12  11:00:00,41870426.70495358,41870426.70495357,0.0 
 06/12  12:00:00,39408033.218443185,39408033.218443185,0.0 
 06/12  13:00:00,43304051.1532857,43304051.1532857,0.0 
 06/12  14:00:00,41653543.643513426,41653543.643513426,0.0 
 06/12  15:00:00,42686521.949512444,42686521.949512444,0.0 
 06/12  16:00:00,42046888.4637368,42046888.46373681,0.0 
 06/12  17:00:00,30513960.61729408,30513960.61729408,0.0 
 06/12  18:00:00,15753041.208860617,15753041.208860617,0.0 
 06/12  19:00:00,8452700.021574104,8452700.021574106,0.0 
 06/12  20:00:00,8643528.445752814,8643528.445752814,0.0 
 06/12  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/12  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/12  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/12  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/13  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/13  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/13  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/13  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/13  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/13  06:00:00,22463045.64332004,22463045.643320043,0.0 
 06/13  07:00:00,24810027.833445307,24810027.833445307,0.0 
 06/13  08:00:00,38628734.75536316,38628734.75536317,0.0 
 06/13  09:00:00,40032089.0428183,40032089.0428183,0.0 
 06/13  10:00:00,40413932.45127221,40413932.451272205,0.0 
 06/13  11:00:00,43011736.80840777,43011736.808407776,0.0 
 06/13  12:00:00,40416423.24636656,40416423.24636656,0.0 
 06/13  13:00:00,44269290.954122886,44269290.954122886,0.0 
 06/13  14:00:00,43444970.162508205,43444970.162508205,0.0 
 06/13  15:00:00,45281211.74781115,45281211.74781116,0.0 
 06/13  16:00:00,44864174.90684831,44864174.906848304,0.0 
 06/13  17:00:00,33356075.70068715,33356075.70068715,0.0 
 06/13  18:00:00,15782478.06840976,15782478.06840976,0.0 
 06/13  19:00:00,8462688.8732901,8462688.8732901,0.0 
 06/13  20:00:00,8643537.91280035,8643537.91280035,0.0 
 06/13  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/13  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/13  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/13  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/14  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/14  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/14  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/14  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/14  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/14  06:00:00,23678740.684653476,23678740.684653483,0.0 
 06/14  07:00:00,26237877.514529146,26237877.514529146,0.0 
 06/14  08:00:00,39426841.96384942,39426841.963849425,0.0 
 06/14  09:00:00,40981158.93027971,40981158.93027971,0.0 
 06/14  10:00:00,40397819.986730546,40397819.986730546,0.0 
 06/14  11:00:00,42884775.61881508,42884775.61881508,0.0 
 06/14  12:00:00,41109826.29054388,41109826.290543884,0.0 
 06/14  13:00:00,44803496.512005456,44803496.512005456,0.0 
 06/14  14:00:00,43785027.0508824,43785027.05088241,0.0 
 06/14  15:00:00,46285155.372304894,46285155.372304894,0.0 
 06/14  16:00:00,46416208.75931873,46416208.75931873,0.0 
 06/14  17:00:00,35320418.332810014,35320418.332810014,0.0 
 06/14  18:00:00,15535729.433033668,15535729.433033668,0.0 
 06/14  19:00:00,8282701.793236433,8282701.793236433,0.0 
 06/14  20:00:00,8638777.002458418,8638777.002458418,0.0 
 06/14  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/14  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/14  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/14  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/15  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/15  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/15  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/15  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/15  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/15  06:00:00,23275422.175644957,23275422.175644953,0.0 
 06/15  07:00:00,23415792.61094852,23415792.610948518,0.0 
 06/15  08:00:00,36367786.861397564,36367786.861397564,0.0 
 06/15  09:00:00,37265294.77689521,37265294.77689521,0.0 
 06/15  10:00:00,36746885.88431844,36746885.88431844,0.0 
 06/15  11:00:00,38673522.83693178,38673522.83693179,0.0 
 06/15  12:00:00,36258604.39028603,36258604.39028603,0.0 
 06/15  13:00:00,41260902.92713261,41260902.92713261,0.0 
 06/15  14:00:00,40947760.37645388,40947760.376453884,0.0 
 06/15  15:00:00,43405902.02997665,43405902.02997665,0.0 
 06/15  16:00:00,44064343.891773604,44064343.89177361,0.0 
 06/15  17:00:00,33764892.68092267,33764892.68092267,0.0 
 06/15  18:00:00,15541309.574050218,15541309.574050216,0.0 
 06/15  19:00:00,8150576.782695805,8150576.782695805,0.0 
 06/15  20:00:00,8631198.434945313,8631198.434945313,0.0 
 06/15  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/15  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/15  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/15  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/16  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/16  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/16  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/16  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/16  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/16  06:00:00,23827814.63333494,23827814.633334942,0.0 
 06/16  07:00:00,23258523.418116555,23258523.418116555,0.0 
 06/16  08:00:00,36467364.28371766,36467364.28371767,0.0 
 06/16  09:00:00,36837616.42466593,36837616.42466593,0.0 
 06/16  10:00:00,35939814.27524872,35939814.27524872,0.0 
 06/16  11:00:00,37935443.135011084,37935443.135011084,0.0 
 06/16  12:00:00,34698981.03134342,34698981.03134342,0.0 
 06/16  13:00:00,39343839.580393784,39343839.58039379,0.0 
 06/16  14:00:00,38815303.29654311,38815303.29654311,0.0 
 06/16  15:00:00,41874489.63138917,41874489.63138918,0.0 
 06/16  16:00:00,42458506.48991938,42458506.48991938,0.0 
 06/16  17:00:00,32221111.789093483,32221111.789093487,0.0 
 06/16  18:00:00,15538876.741627334,15538876.741627332,0.0 
 06/16  19:00:00,8151010.845328053,8151010.845328052,0.0 
 06/16  20:00:00,8631727.745492402,8631727.745492402,0.0 
 06/16  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/16  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/16  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/16  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/17  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/17  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/17  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/17  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/17  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/17  06:00:00,23758276.391558595,23758276.39155859,0.0 
 06/17  07:00:00,23083469.05478984,23083469.054789837,0.0 
 06/17  08:00:00,37028602.88422097,37028602.88422097,0.0 
 06/17  09:00:00,36984212.6555818,36984212.65558181,0.0 
 06/17  10:00:00,36364773.23468688,36364773.23468688,0.0 
 06/17  11:00:00,38647310.53594206,38647310.53594206,0.0 
 06/17  12:00:00,35400465.5070643,35400465.5070643,0.0 
 06/17  13:00:00,40279873.43106462,40279873.43106462,0.0 
 06/17  14:00:00,39541303.14481301,39541303.144813016,0.0 
 06/17  15:00:00,41867709.302996546,41867709.302996546,0.0 
 06/17  16:00:00,41719225.933752,41719225.93375201,0.0 
 06/17  17:00:00,30778737.951171067,30778737.95117106,0.0 
 06/17  18:00:00,15464819.373073308,15464819.37307331,0.0 
 06/17  19:00:00,8134197.142916122,8134197.142916122,0.0 
 06/17  20:00:00,8631558.812631499,8631558.812631499,0.0 
 06/17  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/17  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/17  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/17  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/18  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/18  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/18  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/18  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/18  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/18  06:00:00,24499299.93896804,24499299.93896804,0.0 
 06/18  07:00:00,24084369.828214794,24084369.82821479,0.0 
 06/18  08:00:00,37578165.638608664,37578165.638608664,0.0 
 06/18  09:00:00,38662628.716060854,38662628.716060854,0.0 
 06/18  10:00:00,38714455.69909482,38714455.69909482,0.0 
 06/18  11:00:00,41454021.42567722,41454021.42567722,0.0 
 06/18  12:00:00,39022694.89653072,39022694.89653072,0.0 
 06/18  13:00:00,42565752.20301616,42565752.20301618,0.0 
 06/18  14:00:00,38901612.08976504,38901612.089765035,0.0 
 06/18  15:00:00,39604506.136939324,39604506.13693933,0.0 
 06/18  16:00:00,39526740.14120122,39526740.14120122,0.0 
 06/18  17:00:00,28626493.242438786,28626493.242438786,0.0 
 06/18  18:00:00,15435684.153893786,15435684.153893786,0.0 
 06/18  19:00:00,8178773.803595375,8178773.803595373,0.0 
 06/18  20:00:00,8633569.41352761,8633569.41352761,0.0 
 06/18  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/18  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/18  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/18  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/19  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/19  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/19  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/19  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/19  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/19  06:00:00,23744240.912932187,23744240.912932187,0.0 
 06/19  07:00:00,24907502.128461793,24907502.12846179,0.0 
 06/19  08:00:00,38356943.55941809,38356943.5594181,0.0 
 06/19  09:00:00,39381155.88651794,39381155.88651795,0.0 
 06/19  10:00:00,38873653.13680621,38873653.13680621,0.0 
 06/19  11:00:00,40956435.79445353,40956435.79445354,0.0 
 06/19  12:00:00,38389616.95303462,38389616.95303462,0.0 
 06/19  13:00:00,42668399.598461255,42668399.59846125,0.0 
 06/19  14:00:00,41495685.17643107,41495685.176431075,0.0 
 06/19  15:00:00,42638463.653862745,42638463.653862745,0.0 
 06/19  16:00:00,41935284.688018955,41935284.68801895,0.0 
 06/19  17:00:00,30543363.66324527,30543363.663245272,0.0 
 06/19  18:00:00,15709868.78194474,15709868.781944737,0.0 
 06/19  19:00:00,8368972.201187618,8368972.201187618,0.0 
 06/19  20:00:00,8640098.41250624,8640098.41250624,0.0 
 06/19  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/19  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/19  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/19  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/20  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/20  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/20  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/20  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/20  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/20  06:00:00,23223160.102401,23223160.102401,0.0 
 06/20  07:00:00,23586093.30357802,23586093.30357802,0.0 
 06/20  08:00:00,37720421.02880175,37720421.028801754,0.0 
 06/20  09:00:00,38580186.515827835,38580186.51582784,0.0 
 06/20  10:00:00,38215981.64311704,38215981.64311704,0.0 
 06/20  11:00:00,40635841.03960878,40635841.03960878,0.0 
 06/20  12:00:00,37183933.11817573,37183933.11817573,0.0 
 06/20  13:00:00,40837527.02039485,40837527.02039485,0.0 
 06/20  14:00:00,38876327.43856482,38876327.43856482,0.0 
 06/20  15:00:00,40642160.69349966,40642160.69349966,0.0 
 06/20  16:00:00,41135721.695932925,41135721.69593293,0.0 
 06/20  17:00:00,28237848.995533913,28237848.995533913,0.0 
 06/20  18:00:00,15510106.385848656,15510106.385848658,0.0 
 06/20  19:00:00,8294700.743130897,8294700.743130897,0.0 
 06/20  20:00:00,8637579.011142358,8637579.011142358,0.0 
 06/20  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/20  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/20  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/20  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/21  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/21  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/21  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/21  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/21  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/21  06:00:00,23699529.62763967,23699529.627639666,0.0 
 06/21  07:00:00,23953708.29256209,23953708.29256209,0.0 
 06/21  08:00:00,37495689.29722762,37495689.29722762,0.0 
 06/21  09:00:00,38230750.01122141,38230750.01122141,0.0 
 06/21  10:00:00,37559359.1324432,37559359.1324432,0.0 
 06/21  11:00:00,39959263.76079266,39959263.76079266,0.0 
 06/21  12:00:00,36551707.289784215,36551707.289784215,0.0 
 06/21  13:00:00,40301190.83229704,40301190.83229704,0.0 
 06/21  14:00:00,38811022.637695566,38811022.637695566,0.0 
 06/21  15:00:00,40325832.1677837,40325832.1677837,0.0 
 06/21  16:00:00,39862025.73890777,39862025.73890777,0.0 
 06/21  17:00:00,28594131.743710615,28594131.743710615,0.0 
 06/21  18:00:00,15750736.56885694,15750736.568856938,0.0 
 06/21  19:00:00,8470442.042782437,8470442.042782437,0.0 
 06/21  20:00:00,8644436.291534703,8644436.291534703,0.0 
 06/21  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/21  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/21  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/21  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/22  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/22  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/22  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/22  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/22  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/22  06:00:00,23825458.422700502,23825458.422700506,0.0 
 06/22  07:00:00,24280434.02483057,24280434.02483057,0.0 
 06/22  08:00:00,38118967.14181407,38118967.14181407,0.0 
 06/22  09:00:00,39195156.788917474,39195156.788917474,0.0 
 06/22  10:00:00,37914387.99276902,37914387.99276902,0.0 
 06/22  11:00:00,38626389.65501667,38626389.655016676,0.0 
 06/22  12:00:00,34262713.796005026,34262713.796005026,0.0 
 06/22  13:00:00,38370891.34825328,38370891.34825328,0.0 
 06/22  14:00:00,37760124.9347593,37760124.9347593,0.0 
 06/22  15:00:00,39851231.88404785,39851231.88404785,0.0 
 06/22  16:00:00,39940020.49026955,39940020.49026955,0.0 
 06/22  17:00:00,28708916.475823894,28708916.475823894,0.0 
 06/22  18:00:00,15457872.015822392,15457872.015822392,0.0 
 06/22  19:00:00,8185953.436495006,8185953.436495006,0.0 
 06/22  20:00:00,8629231.487956107,8629231.487956107,0.0 
 06/22  21:00:00,8999331.820964705,8999331.820964705,0.0 
 06/22  22:00:00,8113188.731125657,8113188.731125657,0.0 
 06/22  23:00:00,6365454.451684226,6365454.451684226,0.0 
 06/22  24:00:00,8569604.825749658,8569604.82574966,0.0 
 06/23  01:00:00,8569604.825749658,8569604.82574966,0.0 
 06/23  02:00:00,8569604.825749658,8569604.82574966,0.0 
 06/23  03:00:00,8569604.825749658,8569604.82574966,0.0 
 06/23  04:00:00,8569604.825749658,8569604.82574966,0.0 
 06/23  05:00:00,8065064.825749658,8065064.825749659,0.0 
 06/23  06:00:00,23049244.16548857,23049244.16548857,0.0 
 06/23  07:00:00,22524420.73123517,22524420.73123517,0.0 
 06/23  08:00:00,36260315.96851472,36260315.96851472,0.0 
 06/23  09:00:00,37332160.613248624,37332160.61324863,0.0 
 06/23  10:00:00,36400711.76712131,36400711.767121315,0.0 
 06/23  11:00:00,37994049.14433229,37994049.14433229,0.0 
 06/23  12:00:00,35322160.66044372,35322160.66044373,0.0 
 06/23  13:00:00,40074955.96531019,40074955.96531019,0.0 
