,consumption,true_change_point,trend
2023-11-04,6.73660272,0,PV+E_Boiler+IoT
2023-11-05,9.42460272,0,PV+E_Boiler+IoT
2023-11-06,9.41260272,0,PV+E_Boiler+IoT
2023-11-07,9.41260272,0,PV+E_Boiler+IoT
2023-11-08,6.84460272,0,PV+E_Boiler+IoT
2023-11-09,6.83260272,0,PV+E_Boiler+IoT
2023-11-10,5.36860272,0,PV+E_Boiler+IoT
2023-11-11,6.72460272,0,PV+E_Boiler+IoT
2023-11-12,10.081094387,0,PV+E_Boiler+IoT
2023-11-13,9.657194387,0,PV+E_Boiler+IoT
2023-11-14,9.657194387,0,PV+E_Boiler+IoT
2023-11-15,6.52060272,0,PV+E_Boiler+IoT
2023-11-16,5.53660272,0,PV+E_Boiler+IoT
2023-11-17,6.53260272,0,PV+E_Boiler+IoT
2023-11-18,8.157194387,0,PV+E_Boiler+IoT
2023-11-19,10.62460272,0,PV+E_Boiler+IoT
2023-11-20,9.657194387,0,PV+E_Boiler+IoT
2023-11-21,9.43660272,0,PV+E_Boiler+IoT
2023-11-22,6.85660272,0,PV+E_Boiler+IoT
2023-11-23,6.58060272,0,PV+E_Boiler+IoT
2023-11-24,6.53260272,0,PV+E_Boiler+IoT
2023-11-25,8.145194387,0,PV+E_Boiler+IoT
2023-11-26,10.463144387,0,PV+E_Boiler+IoT
2023-11-27,17.511236058,0,PV+E_Boiler+IoT
2023-11-28,12.35515272,0,PV+E_Boiler+IoT
2023-11-29,9.232602720000001,0,PV+E_Boiler+IoT
2023-11-30,9.56860272,0,PV+E_Boiler+IoT
2023-12-01,5.33260272,0,PV+E_Boiler+IoT
2023-12-02,8.581094387,0,PV+E_Boiler+IoT
2023-12-03,8.499044387,0,PV+E_Boiler+IoT
2023-12-04,9.657194387,0,PV+E_Boiler+IoT
2023-12-05,15.593262949,0,PV+E_Boiler+IoT
2023-12-06,6.83260272,0,PV+E_Boiler+IoT
2023-12-07,8.06860272,0,PV+E_Boiler+IoT
2023-12-08,5.40460272,0,PV+E_Boiler+IoT
2023-12-09,12.890905849,0,PV+E_Boiler+IoT
2023-12-10,11.59105272,0,PV+E_Boiler+IoT
2023-12-11,8.881094387000001,0,PV+E_Boiler+IoT
2023-12-12,9.645194387,0,PV+E_Boiler+IoT
2023-12-13,8.09260272,0,PV+E_Boiler+IoT
2023-12-14,5.45260272,0,PV+E_Boiler+IoT
2023-12-15,6.53260272,0,PV+E_Boiler+IoT
2023-12-16,8.581094387,0,PV+E_Boiler+IoT
2023-12-17,8.881094387000001,0,PV+E_Boiler+IoT
2023-12-18,8.881094387000001,0,PV+E_Boiler+IoT
2023-12-19,17.511236058,0,PV+E_Boiler+IoT
2023-12-20,6.85660272,0,PV+E_Boiler+IoT
2023-12-21,9.585194387,0,PV+E_Boiler+IoT
2023-12-22,11.765398549,0,PV+E_Boiler+IoT
2023-12-23,10.86715272,0,PV+E_Boiler+IoT
2023-12-24,18.711236058,0,PV+E_Boiler+IoT
2023-12-25,16.46715272,0,PV+E_Boiler+IoT+EV
2023-12-26,12.116127382,0,PV+E_Boiler+IoT+EV
2023-12-27,6.88060272,0,PV+E_Boiler+IoT+EV
2023-12-28,8.36860272,0,PV+E_Boiler+IoT+EV
2023-12-29,5.41660272,0,PV+E_Boiler+IoT+EV
2023-12-30,8.963144387,0,PV+E_Boiler+IoT+EV
2023-12-31,10.857194387,0,PV+E_Boiler+IoT+EV
2024-01-01,9.657194387,0,PV+E_Boiler+IoT+EV
2024-01-02,18.711236058,0,PV+E_Boiler+IoT+EV
2024-01-03,8.09260272,0,PV+E_Boiler+IoT+EV
2024-01-04,8.33260272,0,PV+E_Boiler+IoT+EV
2024-01-05,6.60460272,0,PV+E_Boiler+IoT+EV
2024-01-06,14.074600549,0,PV+E_Boiler+IoT+EV
2024-01-07,12.36715272,0,PV+E_Boiler+IoT+EV
2024-01-08,10.463144387,0,PV+E_Boiler+IoT+EV
2024-01-09,10.081094387,0,PV+E_Boiler+IoT+EV
2024-01-10,5.32060272,0,PV+E_Boiler+IoT+EV
2024-01-11,5.32060272,0,PV+E_Boiler+IoT+EV
2024-01-12,5.36860272,0,PV+E_Boiler+IoT+EV
2024-01-13,9.357194387,0,PV+E_Boiler+IoT+EV
2024-01-14,10.857194387,0,PV+E_Boiler+IoT+EV
2024-01-15,9.263144387,0,PV+E_Boiler+IoT+EV
2024-01-16,9.263144387,0,PV+E_Boiler+IoT+EV
2024-01-17,17.571236058,0,PV+E_Boiler+IoT+EV
2024-01-18,5.30860272,0,PV+E_Boiler+IoT+EV
2024-01-19,6.50860272,0,PV+E_Boiler+IoT+EV
2024-01-20,8.581094387,0,PV+E_Boiler+IoT+EV
2024-01-21,9.645194387,0,PV+E_Boiler+IoT+EV
2024-01-22,9.657194387,0,PV+E_Boiler+IoT+EV
2024-01-23,9.699044387,0,PV+E_Boiler+IoT+EV
2024-01-24,6.496602719999999,0,PV+E_Boiler+IoT+EV
2024-01-25,5.440602719999999,0,PV+E_Boiler+IoT+EV
2024-01-26,5.35660272,0,PV+E_Boiler+IoT+EV
2024-01-27,6.999044387,0,PV+E_Boiler+IoT+EV
2024-01-28,9.699044387,0,PV+E_Boiler+IoT+EV
2024-01-29,8.499044387,0,PV+E_Boiler+IoT+EV
2024-01-30,9.657194387,0,PV+E_Boiler+IoT+EV
2024-01-31,7.996602719999999,0,PV+E_Boiler+IoT+EV
2024-02-01,7.996602719999999,0,PV+E_Boiler+IoT+EV
2024-02-02,5.30860272,0,PV+E_Boiler+IoT+EV
2024-02-03,8.157194387,0,PV+E_Boiler+IoT+EV
2024-02-04,14.357639149,0,PV+E_Boiler+IoT+EV
2024-02-05,12.40900272,0,PV+E_Boiler+IoT+EV
2024-02-06,9.657194387,0,PV+E_Boiler+IoT+EV
2024-02-07,13.167889549,0,PV+E_Boiler+IoT+EV
2024-02-08,9.22090272,0,PV+E_Boiler+IoT+EV
2024-02-09,5.33260272,0,PV+E_Boiler+IoT+EV
2024-02-10,6.73660272,0,PV+E_Boiler+IoT+EV
2024-02-11,8.881094387,0,PV+E_Boiler+IoT+EV
2024-02-12,8.22460272,0,PV+E_Boiler+IoT+EV
2024-02-13,8.22460272,0,PV+E_Boiler+IoT+EV
2024-02-14,6.90460272,0,PV+E_Boiler+IoT+EV
2024-02-15,6.79660272,0,PV+E_Boiler+IoT+EV
2024-02-16,6.6886027200000004,0,PV+E_Boiler+IoT+EV
2024-02-17,9.12460272,0,PV+E_Boiler+IoT+EV
2024-02-18,9.657194387,0,PV+E_Boiler+IoT+EV
2024-02-19,9.42460272,0,PV+E_Boiler+IoT+EV
2024-02-20,8.23660272,0,PV+E_Boiler+IoT+EV
2024-02-21,5.47660272,0,PV+E_Boiler+IoT+EV
2024-02-22,6.544602719999999,0,PV+E_Boiler+IoT+EV
2024-02-23,5.26060272,0,PV+E_Boiler+IoT+EV
2024-02-24,7.92460272,0,PV+E_Boiler+IoT+EV
2024-02-25,8.21260272,0,PV+E_Boiler+IoT+EV
2024-02-26,9.657194387,0,PV+E_Boiler+IoT+EV
2024-02-27,10.081094387,0,PV+E_Boiler+IoT+EV
2024-02-28,5.26060272,0,PV+E_Boiler+IoT+EV
2024-02-29,5.30860272,0,PV+E_Boiler+IoT+EV
2024-03-01,5.26060272,0,PV+E_Boiler+IoT+EV
2024-03-02,7.91260272,0,PV+E_Boiler+IoT+EV
2024-03-03,9.699044387,0,PV+E_Boiler+IoT+EV
2024-03-04,9.40060272,0,PV+E_Boiler+IoT+EV
2024-03-05,9.43660272,0,PV+E_Boiler+IoT+EV
2024-03-06,5.23660272,0,PV+E_Boiler+IoT+EV
2024-03-07,6.43660272,0,PV+E_Boiler+IoT+EV
2024-03-08,5.23660272,0,PV+E_Boiler+IoT+EV
2024-03-09,6.68860272,0,PV+E_Boiler+IoT+EV
2024-03-10,8.18860272,0,PV+E_Boiler+IoT+EV
2024-03-11,8.356801456,0,PV+E_Boiler+IoT+EV
2024-03-12,9.38860272,0,PV+E_Boiler+IoT+EV
2024-03-13,5.23660272,0,PV+E_Boiler+IoT+EV
2024-03-14,5.23660272,0,PV+E_Boiler+IoT+EV
2024-03-15,5.22460272,0,PV+E_Boiler+IoT+EV
2024-03-16,7.87660272,0,PV+E_Boiler+IoT+EV
2024-03-17,9.37660272,0,PV+E_Boiler+IoT+EV
2024-03-18,9.37660272,0,PV+E_Boiler+IoT+EV
2024-03-19,9.38860272,0,PV+E_Boiler+IoT+EV
2024-03-20,6.72460272,0,PV+E_Boiler+IoT+EV
2024-03-21,7.92460272,0,PV+E_Boiler+IoT+EV
2024-03-22,6.42460272,0,PV+E_Boiler+IoT+EV
2024-03-23,6.67660272,0,PV+E_Boiler+IoT+EV
2024-03-24,9.38860272,0,PV+E_Boiler+IoT+EV
2024-03-25,9.36460272,0,PV+E_Boiler+IoT+EV
2024-03-26,8.16460272,0,PV+E_Boiler+IoT+EV
2024-03-27,5.21260272,0,PV+E_Boiler+IoT+EV
2024-03-28,6.41260272,0,PV+E_Boiler+IoT+EV
2024-03-29,6.41260272,0,PV+E_Boiler+IoT+EV
2024-03-30,6.67660272,0,PV+E_Boiler+IoT+EV
2024-03-31,9.36460272,0,PV+E_Boiler+IoT+EV
2024-04-01,9.38860272,0,PV+E_Boiler+IoT+EV
2024-04-02,8.16460272,0,PV+E_Boiler+IoT+EV
2024-04-03,5.22460272,0,PV+E_Boiler+IoT+EV
2024-04-04,6.41260272,0,PV+E_Boiler+IoT+EV
2024-04-05,5.21260272,0,PV+E_Boiler+IoT+EV
2024-04-06,6.65260272,0,PV+E_Boiler+IoT+EV
2024-04-07,9.36460272,0,PV+E_Boiler+IoT+EV
2024-04-08,9.35260272,0,PV+E_Boiler+IoT+EV
2024-04-09,8.152602719999999,0,PV+E_Boiler+IoT+EV
2024-04-10,6.40060272,0,PV+E_Boiler+IoT+EV
2024-04-11,5.21260272,0,PV+E_Boiler+IoT+EV
2024-04-12,5.20060272,0,PV+E_Boiler+IoT+EV
2024-04-13,6.65260272,0,PV+E_Boiler+IoT+EV
2024-04-14,9.35260272,0,PV+E_Boiler+IoT+EV
2024-04-15,9.36460272,0,PV+E_Boiler+IoT+EV
2024-04-16,8.17660272,0,PV+E_Boiler+IoT+EV
2024-04-17,6.40060272,0,PV+E_Boiler+IoT+EV
2024-04-18,5.20060272,0,PV+E_Boiler+IoT+EV
2024-04-19,6.38860272,0,PV+E_Boiler+IoT+EV
2024-04-20,6.6646027199999995,0,PV+E_Boiler+IoT+EV
2024-04-21,9.34060272,0,PV+E_Boiler+IoT+EV
2024-04-22,8.14060272,0,PV+E_Boiler+IoT+EV
2024-04-23,8.152602719999999,0,PV+E_Boiler+IoT+EV
2024-04-24,6.70060272,0,PV+E_Boiler+IoT+EV
2024-04-25,7.90060272,0,PV+E_Boiler+IoT+EV
2024-04-26,5.20060272,0,PV+E_Boiler+IoT+EV
2024-04-27,7.85260272,0,PV+E_Boiler+IoT+EV
2024-04-28,9.34060272,0,PV+E_Boiler+IoT+EV
2024-04-29,8.152602719999999,0,PV+E_Boiler+IoT+EV
2024-04-30,8.12860272,0,PV+E_Boiler+IoT+EV
2024-05-01,5.18860272,0,PV+E_Boiler+IoT+EV
2024-05-02,6.42460272,0,PV+E_Boiler+IoT+EV
2024-05-03,5.17660272,0,PV+E_Boiler+IoT+EV
2024-05-04,7.86460272,0,PV+E_Boiler+IoT+EV
2024-05-05,9.35260272,0,PV+E_Boiler+IoT+EV
2024-05-06,8.16460272,0,PV+E_Boiler+IoT+EV
2024-05-07,9.32860272,0,PV+E_Boiler+IoT+EV
2024-05-08,6.67660272,0,PV+E_Boiler+IoT+EV
2024-05-09,7.87660272,0,PV+E_Boiler+IoT+EV
2024-05-10,5.17660272,0,PV+E_Boiler+IoT+EV
2024-05-11,6.6166027199999995,0,PV+E_Boiler+IoT+EV
2024-05-12,8.12860272,0,PV+E_Boiler+IoT+EV
2024-05-13,8.11660272,0,PV+E_Boiler+IoT+EV
2024-05-14,9.32860272,0,PV+E_Boiler+IoT+EV
2024-05-15,7.90060272,0,PV+E_Boiler+IoT+EV
2024-05-16,6.6646027199999995,0,PV+E_Boiler+IoT+EV
2024-05-17,5.23660272,0,PV+E_Boiler+IoT+EV
2024-05-18,7.82860272,0,PV+E_Boiler+IoT+EV
2024-05-19,8.11660272,0,PV+E_Boiler+IoT+EV
2024-05-20,9.30460272,0,PV+E_Boiler+IoT+EV
2024-05-21,8.16460272,0,PV+E_Boiler+IoT+EV
2024-05-22,7.85260272,0,PV+E_Boiler+IoT+EV
2024-05-23,5.1646027199999995,0,PV+E_Boiler+IoT+EV
2024-05-24,6.43660272,0,PV+E_Boiler+IoT+EV
2024-05-25,7.80460272,0,PV+E_Boiler+IoT+EV
2024-05-26,8.11660272,0,PV+E_Boiler+IoT+EV
2024-05-27,9.35260272,0,PV+E_Boiler+IoT+EV
2024-05-28,9.35260272,0,PV+E_Boiler+IoT+EV
2024-05-29,7.87660272,0,PV+E_Boiler+IoT+EV
2024-05-30,7.86460272,0,PV+E_Boiler+IoT+EV
2024-05-31,6.35260272,0,PV+E_Boiler+IoT+EV
2024-06-01,6.65260272,0,PV+E_Boiler+IoT+EV
2024-06-02,8.11660272,0,PV+E_Boiler+IoT+EV
2024-06-03,8.09260272,0,PV+E_Boiler+IoT+EV
2024-06-04,8.11660272,0,PV+E_Boiler+IoT+EV
2024-06-05,6.80860272,0,PV+E_Boiler+IoT+EV
2024-06-06,6.34060272,0,PV+E_Boiler+IoT+EV
2024-06-07,352.333602675,1,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-08,7.79260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-09,9.28060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-10,9.32860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-11,9.29260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-12,5.1406027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-13,5.15260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-14,5.12860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-15,6.6406027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-16,9.30460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-17,8.09260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-18,9.34060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-19,6.32860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-20,6.38860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-21,5.20060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-22,7.79260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-23,9.28060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-24,8.08060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-25,9.28060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-26,6.62860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-27,6.62860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-28,5.12860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-29,6.5926027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-06-30,8.16460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-01,8.09260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-02,9.31660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-03,6.56860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-04,5.1646027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-05,5.41660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-06,6.58060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-07,9.34060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-08,8.11660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-09,9.36460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-10,6.6646027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-11,7.84060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-12,6.55660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-13,6.58060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-14,8.11660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-15,9.35260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-16,9.31660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-17,6.38860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-18,5.1406027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-19,6.34060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-20,6.5926027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-21,8.104602719999999,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-22,9.30460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-23,8.11660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-24,5.15260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-25,6.472602719999999,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-26,5.26060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-27,7.87660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-28,8.104602719999999,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-29,8.104602719999999,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-30,8.104602719999999,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-07-31,6.70060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-01,6.79660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-02,5.1646027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-03,7.87660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-04,8.11660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-05,8.104602719999999,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-06,9.31660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-07,6.6646027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-08,5.1646027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-09,5.1646027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-10,6.6166027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-11,9.31660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-12,8.11660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-13,9.37660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-14,8.008602719999999,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-15,6.67660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-16,5.33260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-17,6.67660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-18,9.32860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-19,9.32860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-20,9.37660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-21,6.67660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-22,7.90060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-23,6.46060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-24,6.67660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-25,8.14060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-26,9.34060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-27,9.34060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-28,7.90060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-29,6.72460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-30,6.43660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-08-31,6.6646027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-01,9.35260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-02,8.17660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-03,8.17660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-04,5.27260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-05,5.24860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-06,5.21260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-07,6.6646027199999995,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-08,8.16460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-09,8.21260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater
2024-09-10,9.37660272,1,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-11,7.91260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-12,6.42460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-13,6.43660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-14,6.67660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-15,8.17660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-16,9.37660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-17,8.18860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-18,7.92460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-19,5.23660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-20,5.23660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-21,6.67660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-22,8.17660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-23,8.20060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-24,9.37660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-25,6.82060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-26,8.00860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-27,5.30860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-28,6.67660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-29,9.37660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-09-30,9.38860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-01,9.40060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-02,8.008602719999999,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-03,5.28460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-04,5.26060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-05,6.67660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-06,9.37660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-07,9.37660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-08,8.18860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-09,6.89260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-10,7.99660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-11,5.29660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-12,7.90060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-13,8.17660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-14,8.18860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-15,8.499044387,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-16,6.78460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-17,5.30860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-18,5.34460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-19,7.94860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-20,9.40060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-21,9.657194387,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-22,9.40060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-23,6.496602719999999,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-24,5.29660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-25,5.29660272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-26,7.90060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-27,9.657194387,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-28,8.299963857,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-29,9.41260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-30,5.30860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-10-31,5.30860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-01,5.34460272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-02,6.74860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-03,9.41260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-04,9.41260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-05,8.21260272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-06,6.88060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-07,6.50860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-08,5.30860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-09,6.74860272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-10,10.777778727,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-11,10.857194387,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-12,9.60250619,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-13,5.38060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
2024-11-14,5.38060272,0,PV+E_Boiler+IoT+EV+PV+Pool_Heater-Students
