,consumption,true_change_point,trend
2003-10-18,6273824563.372089,0,baseline
2003-10-19,6056589374.691305,0,baseline
2003-10-20,6294869804.362415,0,baseline
2003-10-21,6119732975.824101,0,baseline
2003-10-22,6184666290.702364,0,baseline
2003-10-23,6236424150.266455,0,baseline
2003-10-24,6199313080.460829,0,baseline
2003-10-25,6033146974.795278,0,baseline
2003-10-26,6019566342.177243,0,baseline
2003-10-27,6065351162.430783,0,baseline
2003-10-28,6131845978.966885,0,baseline
2003-10-29,6276093569.915098,0,baseline
2003-10-30,6349526751.111417,0,baseline
2003-10-31,6321621926.487637,0,baseline
2003-11-01,6161673196.203989,0,baseline
2003-11-02,6102718913.576924,0,baseline
2003-11-03,6051952173.894326,0,baseline
2003-11-04,6147059117.985586,0,baseline
2003-11-05,6339322477.443988,0,baseline
2003-11-06,6437046885.365954,0,baseline
2003-11-07,6392978715.542564,0,baseline
2003-11-08,6162804311.800887,0,baseline
2003-11-09,6239020195.177177,0,baseline
2003-11-10,6128698125.398058,0,baseline
2003-11-11,5964553855.432106,0,baseline
2003-11-12,6167759945.559163,0,baseline
2003-11-13,6171793024.216174,0,baseline
2003-11-14,6157507428.03072,0,baseline
2003-11-15,6061579365.171018,0,baseline
2003-11-16,6043502019.814539,0,baseline
2003-11-17,6070773449.748001,0,baseline
2003-11-18,6160833305.265575,0,baseline
2003-11-19,6161199629.166985,0,baseline
2003-11-20,6264162044.040341,0,baseline
2003-11-21,6233313498.631086,0,baseline
2003-11-22,6074072281.559555,0,baseline
2003-11-23,6116719635.883595,0,baseline
2003-11-24,6123343119.441393,0,baseline
2003-11-25,6150884769.749496,0,baseline
2003-11-26,6140481067.858105,0,baseline
2003-11-27,6184920987.617782,0,baseline
2003-11-28,6235475755.940149,0,baseline
2003-11-29,6305473361.097478,0,baseline
2003-11-30,6184632971.114444,0,baseline
2003-12-01,6229853149.884579,0,baseline
2003-12-02,6350468574.082438,0,baseline
2003-12-03,6208642161.311701,0,baseline
2003-12-04,6298478929.632292,0,baseline
2003-12-05,6207464882.968933,0,baseline
2003-12-06,6189207393.726137,0,baseline
2003-12-07,6192523433.131266,0,baseline
2003-12-08,6177444429.484874,0,baseline
2003-12-09,6297983953.138983,0,baseline
2003-12-10,6318246150.531903,0,baseline
2003-12-11,6221250800.628522,0,baseline
2003-12-12,6184397213.819705,0,baseline
2003-12-13,6090363991.380509,0,baseline
2003-12-14,6072054241.772322,0,baseline
2003-12-15,6124167880.464248,0,baseline
2003-12-16,6199653430.645514,0,baseline
2003-12-17,6186130608.989199,0,baseline
2003-12-18,6259850062.440918,0,baseline
2003-12-19,6452169668.244522,0,baseline
2003-12-20,6423754159.223516,0,baseline
2003-12-21,6435337303.749091,0,baseline
2003-12-22,6428966891.034522,0,baseline
2003-12-23,6475205054.443758,0,baseline
2003-12-24,6365539460.949116,0,baseline
2003-12-25,6034623806.6354885,0,baseline
2003-12-26,6152213631.740867,0,baseline
2003-12-27,6123705056.647616,0,baseline
2003-12-28,6064875175.464053,0,baseline
2003-12-29,6095354395.095793,0,baseline
2003-12-30,6173305015.7527075,0,baseline
2003-12-31,6240122356.924144,0,baseline
2004-01-01,5993965688.671612,0,baseline
2004-01-02,6259854194.927212,0,baseline
2004-01-03,6234348351.75412,0,baseline
2004-01-04,6286336314.428033,0,baseline
2004-01-05,6390902562.325302,0,baseline
2004-01-06,6221367578.839319,0,baseline
2004-01-07,6330253784.422298,0,baseline
2004-01-08,6175416146.272665,0,baseline
2004-01-09,6138597699.174996,0,baseline
2004-01-10,6178997404.534876,0,baseline
2004-01-11,6131483590.641596,0,baseline
2004-01-12,6176190623.728474,0,baseline
2004-01-13,6168804279.271225,0,baseline
2004-01-14,6296663346.676799,0,baseline
2004-01-15,6269667168.30983,0,baseline
2004-01-16,6299151820.074097,0,baseline
2004-01-17,6184515615.297072,0,baseline
2004-01-18,6061268204.891695,0,baseline
2004-01-19,5984767315.530044,0,baseline
2004-01-20,6150330936.1958885,0,baseline
2004-01-21,6068415875.404315,0,baseline
2004-01-22,6189131991.206904,0,baseline
2004-01-23,6244292130.364824,0,baseline
2004-01-24,6145548763.221241,0,baseline
2004-01-25,6062808341.905727,0,baseline
2004-01-26,6063826597.814371,0,baseline
2004-01-27,6107313746.764681,0,baseline
2004-01-28,6166499559.446898,0,baseline
2004-01-29,6181016724.267024,0,baseline
2004-01-30,6224715252.723651,0,baseline
2004-01-31,6226011097.623251,0,baseline
2004-02-01,6212428737.852217,0,baseline
2004-02-02,6179737915.820549,0,baseline
2004-02-03,6192007806.475299,0,baseline
2004-02-04,6295297740.890493,0,baseline
2004-02-05,6351886959.782066,0,baseline
2004-02-06,6342968966.127212,0,baseline
2004-02-07,6251707807.639154,0,baseline
2004-02-08,6192931075.52553,0,baseline
2004-02-09,6176300470.969833,0,baseline
2004-02-10,6171824439.37201,0,baseline
2004-02-11,6332909039.614058,0,baseline
2004-02-12,6376450262.902951,0,baseline
2004-02-13,6231851553.917412,0,baseline
2004-02-14,6165707018.996024,0,baseline
2004-02-15,6087770482.707513,0,baseline
2004-02-16,6005534558.248277,0,baseline
2004-02-17,5975719013.700056,0,baseline
2004-02-18,6139203253.662503,0,baseline
2004-02-19,6149812259.941755,0,baseline
2004-02-20,6164397894.986798,0,baseline
2004-02-21,6127229569.879347,0,baseline
2004-02-22,6049856824.427459,0,baseline
2004-02-23,6048548995.297069,0,baseline
2004-02-24,6062474098.463258,0,baseline
2004-02-25,6110944529.413261,0,baseline
2004-02-26,6140073286.889982,0,baseline
2004-02-27,6114616209.832123,0,baseline
2004-02-28,6142985804.262413,0,baseline
2004-03-01,6118006751.61039,0,baseline
2004-03-02,6083762069.704111,0,baseline
2004-03-03,6051622082.132672,0,baseline
2004-03-04,6318700423.746484,0,baseline
2004-03-05,6216359204.18019,0,baseline
2004-03-06,6112114009.16647,0,baseline
2004-03-07,6075524610.3412285,0,baseline
2004-03-08,6009062633.382134,0,baseline
2004-03-09,6015332439.342977,0,baseline
2004-03-10,6039394100.5161295,0,baseline
2004-03-11,6191126035.986131,0,baseline
2004-03-12,6248399764.578035,0,baseline
2004-03-13,6566459775.8796625,0,baseline
2004-03-14,6645334024.900165,0,baseline
2004-03-15,6267046117.823627,0,baseline
2004-03-16,6005006133.258927,0,baseline
2004-03-17,6031352529.035318,0,baseline
2004-03-18,6215400009.119784,0,baseline
2004-03-19,6261857375.067138,0,baseline
2004-03-20,6163860697.067641,0,baseline
2004-03-21,6125116392.506098,0,baseline
2004-03-22,6033453146.9489975,0,baseline
2004-03-23,5990627722.277635,0,baseline
2004-03-24,6106985281.550695,0,baseline
2004-03-25,6119435961.209353,0,baseline
2004-03-26,6064913031.040537,0,baseline
2004-03-27,6174389540.606424,0,baseline
2004-03-28,6164143208.132985,0,baseline
2004-03-29,6075872485.057958,0,baseline
2004-03-30,5984097948.351603,0,baseline
2004-03-31,6115517211.506519,0,baseline
2004-04-01,6158079741.787861,0,baseline
2004-04-02,6235933461.206382,0,baseline
2004-04-03,6204538833.797393,0,baseline
2004-04-04,6086014086.761702,0,baseline
2004-04-05,5990665263.244081,0,baseline
2004-04-06,6023387666.902213,0,baseline
2004-04-07,6266579720.272358,0,baseline
2004-04-08,6074730440.121133,0,baseline
2004-04-09,6076550000.189099,0,baseline
2004-04-10,6063027444.501492,0,baseline
2004-04-11,6047417497.90594,0,baseline
2004-04-12,6145372962.653903,0,baseline
2004-04-13,5987054077.4492235,0,baseline
2004-04-14,6051059633.957104,0,baseline
2004-04-15,6154070567.045765,0,baseline
2004-04-16,6185515354.377655,0,baseline
2004-04-17,6111724688.965019,0,baseline
2004-04-18,6132610261.217348,0,baseline
2004-04-19,6327889337.331057,0,baseline
2004-04-20,6324213198.732645,0,baseline
2004-04-21,5995611471.97489,0,baseline
2004-04-22,6123884495.679019,0,baseline
2004-04-23,6141563796.521712,0,baseline
2004-04-24,6078470007.01812,0,baseline
2004-04-25,6055134577.722668,0,baseline
2004-04-26,5953105291.282972,0,baseline
2004-04-27,6123404462.7116585,0,baseline
2004-04-28,5992082346.253347,0,baseline
2004-04-29,6042844891.786306,0,baseline
2004-04-30,6061464578.30184,0,baseline
2004-05-01,6537981365.073288,1,Equipments
2004-05-02,6526787883.158875,0,Equipments
2004-05-03,6484200218.753088,0,Equipments
2004-05-04,7136573140.618746,0,Equipments
2004-05-05,7088807850.056691,0,Equipments
2004-05-06,7428226863.950326,0,Equipments
2004-05-07,7034975217.007062,0,Equipments
2004-05-08,6553751966.659165,0,Equipments
2004-05-09,6918865745.662054,0,Equipments
2004-05-10,7242238349.138418,0,Equipments
2004-05-11,6490647691.88779,0,Equipments
2004-05-12,6778379566.911927,0,Equipments
2004-05-13,7194672982.330644,0,Equipments
2004-05-14,6776908986.024627,0,Equipments
2004-05-15,7164240202.321119,0,Equipments
2004-05-16,7541844995.361284,0,Equipments
2004-05-17,7533833052.382986,0,Equipments
2004-05-18,7033191292.144311,0,Equipments
2004-05-19,6677076894.641926,0,Equipments
2004-05-20,7151202165.842814,0,Equipments
2004-05-21,7139944479.744639,0,Equipments
2004-05-22,6563361946.703555,0,Equipments
2004-05-23,6825326890.884985,0,Equipments
2004-05-24,6962217688.141863,0,Equipments
2004-05-25,6563715919.934348,0,Equipments
2004-05-26,6473480968.916131,0,Equipments
2004-05-27,6670444320.637287,0,Equipments
2004-05-28,6895828339.753514,0,Equipments
2004-05-29,6617018693.982048,0,Equipments
2004-05-30,7081151996.883978,0,Equipments
2004-05-31,7594099372.176272,0,Equipments
2004-06-01,7248048210.802994,1,baseline
2004-06-02,6792406616.598986,0,baseline
2004-06-03,7453837526.885305,0,baseline
2004-06-04,7595766226.1505785,0,baseline
2004-06-05,7641289941.207324,0,baseline
2004-06-06,8005070815.922657,0,baseline
2004-06-07,7632770634.7716675,0,baseline
2004-06-08,7182626372.98351,0,baseline
2004-06-09,6718617965.544386,0,baseline
2004-06-10,6932028383.78977,0,baseline
2004-06-11,7367205810.486072,0,baseline
2004-06-12,7957943029.824053,0,baseline
2004-06-13,8403646961.805017,0,baseline
2004-06-14,8543041745.163214,0,baseline
2004-06-15,7582683255.901107,0,baseline
2004-06-16,7427478023.742779,0,baseline
2004-06-17,7604468493.106719,0,baseline
2004-06-18,7685622391.872385,0,baseline
2004-06-19,7787439825.191037,0,baseline
2004-06-20,7463663895.089267,0,baseline
2004-06-21,7471545277.457204,0,baseline
2004-06-22,7231123833.990039,0,baseline
2004-06-23,7333925520.310214,0,baseline
2004-06-24,7986025606.217306,0,baseline
2004-06-25,8280886466.840345,0,baseline
2004-06-26,9172839932.376303,0,baseline
2004-06-27,8174237725.586072,0,baseline
2004-06-28,7722644647.152391,0,baseline
2004-06-29,7908827062.259201,0,baseline
2004-06-30,8468543359.643361,0,baseline
2004-07-01,7784098724.464864,0,baseline
2004-07-02,7465088726.680554,0,baseline
2004-07-03,6858214034.603836,0,baseline
2004-07-04,6994989030.546563,0,baseline
2004-07-05,7044328665.980287,0,baseline
2004-07-06,7540824378.942903,0,baseline
2004-07-07,7761668186.154317,0,baseline
2004-07-08,7762850126.661577,0,baseline
2004-07-09,7908813669.769744,0,baseline
2004-07-10,8074189045.651224,0,baseline
2004-07-11,7490154537.802256,0,baseline
2004-07-12,7881615218.705442,0,baseline
2004-07-13,7434093612.558395,0,baseline
2004-07-14,7889144931.70262,0,baseline
2004-07-15,8605382961.300589,0,baseline
2004-07-16,8704817457.461927,0,baseline
2004-07-17,8754479592.684849,0,baseline
2004-07-18,8371024477.829691,0,baseline
2004-07-19,7429634694.708558,0,baseline
2004-07-20,7358830583.887605,0,baseline
2004-07-21,7979010268.573563,0,baseline
2004-07-22,8303296130.1039295,0,baseline
2004-07-23,8243410856.527213,0,baseline
2004-07-24,8356977277.850309,0,baseline
2004-07-25,7974667830.735638,0,baseline
2004-07-26,7861245107.666903,0,baseline
2004-07-27,7481753086.318105,0,baseline
2004-07-28,7134703057.824266,0,baseline
2004-07-29,7732213914.973088,0,baseline
2004-07-30,7770291709.192912,0,baseline
2004-07-31,7676157766.040566,0,baseline
2004-08-01,7354149376.789645,1,Equipments
2004-08-02,8009873486.2542095,0,Equipments
2004-08-03,8097212798.991492,0,Equipments
2004-08-04,8253819780.756149,0,Equipments
2004-08-05,8220421893.367966,0,Equipments
2004-08-06,8203177953.097567,0,Equipments
2004-08-07,8116063707.632038,0,Equipments
2004-08-08,8008568651.180399,0,Equipments
2004-08-09,7604141709.469838,0,Equipments
2004-08-10,8243037859.495629,0,Equipments
2004-08-11,8551920337.235842,0,Equipments
2004-08-12,7266295854.7645855,0,Equipments
2004-08-13,7276039075.950111,0,Equipments
2004-08-14,8421871185.086669,0,Equipments
2004-08-15,7739952224.938783,0,Equipments
2004-08-16,8768383646.813404,0,Equipments
2004-08-17,7566024982.115889,0,Equipments
2004-08-18,8346474224.721916,0,Equipments
2004-08-19,8114879530.747619,0,Equipments
2004-08-20,8166275095.643909,0,Equipments
2004-08-21,7833893228.496514,0,Equipments
2004-08-22,7471222894.319904,0,Equipments
2004-08-23,7711954676.664268,0,Equipments
2004-08-24,7670784626.122964,0,Equipments
2004-08-25,8249905156.669191,0,Equipments
2004-08-26,8315683737.07998,0,Equipments
2004-08-27,7675037392.018796,0,Equipments
2004-08-28,7715990759.808301,0,Equipments
2004-08-29,7640639344.100499,0,Equipments
2004-08-30,7741679394.108878,0,Equipments
2004-08-31,8055520951.348517,0,Equipments
2004-09-01,7359762128.5047245,0,Equipments
2004-09-02,7885776179.369663,0,Equipments
2004-09-03,7853838026.809852,0,Equipments
2004-09-04,7956539034.712183,0,Equipments
2004-09-05,7450273949.586948,0,Equipments
2004-09-06,7865406620.975893,0,Equipments
2004-09-07,7588396662.413937,0,Equipments
2004-09-08,8011234766.713759,0,Equipments
2004-09-09,8208370721.2265415,0,Equipments
2004-09-10,8316164224.114576,0,Equipments
2004-09-11,7950241101.151725,0,Equipments
2004-09-12,8124068779.249853,0,Equipments
2004-09-13,7735533977.184876,0,Equipments
2004-09-14,7350330650.552108,0,Equipments
2004-09-15,7160290877.960591,0,Equipments
2004-09-16,7306228121.614146,0,Equipments
2004-09-17,7520877048.477283,0,Equipments
2004-09-18,7748971090.915041,0,Equipments
2004-09-19,7245562620.627698,0,Equipments
2004-09-20,7098387560.213686,0,Equipments
2004-09-21,6586152265.7659445,0,Equipments
2004-09-22,6603509770.929971,0,Equipments
2004-09-23,7092166284.89068,0,Equipments
2004-09-24,7131373928.428153,0,Equipments
2004-09-25,7184831575.224206,0,Equipments
2004-09-26,7622093698.319035,0,Equipments
2004-09-27,7375939971.6454115,0,Equipments
2004-09-28,7802289771.15806,0,Equipments
2004-09-29,7877849821.651637,0,Equipments
2004-09-30,7149137050.292172,0,Equipments
2004-10-01,6791860808.187704,0,Equipments
2004-10-02,6597534505.242931,0,Equipments
2004-10-03,6570973333.06483,0,Equipments
2004-10-04,6520323147.382205,0,Equipments
2004-10-05,6796635621.073191,0,Equipments
2004-10-06,6744817714.044308,0,Equipments
2004-10-07,7168370041.196892,0,Equipments
2004-10-08,7004736385.677366,0,Equipments
2004-10-09,7087390571.066748,0,Equipments
2004-10-10,7326401853.026792,0,Equipments
2004-10-11,7239996653.29872,0,Equipments
2004-10-12,6451535637.049341,0,Equipments
2004-10-13,6672139789.450279,0,Equipments
2004-10-14,6625546957.4485235,0,Equipments
2004-10-15,6586075683.728835,0,Equipments
2004-10-16,6580794785.624418,0,Equipments
2004-10-17,6814602345.608893,0,Equipments
2004-10-18,6803701308.011499,0,Equipments
2004-10-19,6626179668.652975,0,Equipments
2004-10-20,6911933745.60728,0,Equipments
2004-10-21,6621832035.597544,0,Equipments
2004-10-22,6607798040.635656,0,Equipments
2004-10-23,6650199947.102384,0,Equipments
2004-10-24,6619145871.738471,0,Equipments
2004-10-25,6499505565.613021,0,Equipments
2004-10-26,6512837924.994667,0,Equipments
2004-10-27,6599160392.776808,0,Equipments
2004-10-28,6602595118.81402,0,Equipments
2004-10-29,6663484944.922113,0,Equipments
2004-10-30,6722318865.87087,0,Equipments
2004-10-31,6696489241.165615,0,Equipments
2004-11-01,6555908393.6945095,0,Equipments
2004-11-02,6545980811.902692,0,Equipments
2004-11-03,6598356954.441975,0,Equipments
2004-11-04,6609743866.525621,0,Equipments
2004-11-05,6862584608.69869,0,Equipments
2004-11-06,6953729374.557452,0,Equipments
2004-11-07,6888783109.738231,0,Equipments
2004-11-08,6689852596.308193,0,Equipments
2004-11-09,6780910959.280147,0,Equipments
2004-11-10,6637883536.879929,0,Equipments
2004-11-11,6474774722.661778,0,Equipments
2004-11-12,6612547262.223764,0,Equipments
2004-11-13,6618479000.068243,0,Equipments
2004-11-14,6602560343.713025,0,Equipments
2004-11-15,6518691562.6732435,0,Equipments
2004-11-16,6554094292.874517,0,Equipments
2004-11-17,6609520095.400419,0,Equipments
2004-11-18,6616129006.064066,0,Equipments
2004-11-19,6611833653.799964,0,Equipments
2004-11-20,6663759941.897281,0,Equipments
2004-11-21,6636085660.403777,0,Equipments
2004-11-22,6521055649.83287,0,Equipments
2004-11-23,6560634993.354651,0,Equipments
2004-11-24,6631314769.029782,0,Equipments
2004-11-25,6617396283.255314,0,Equipments
2004-11-26,6560070892.798161,0,Equipments
2004-11-27,6592731920.934903,0,Equipments
2004-11-28,6689496207.956744,0,Equipments
2004-11-29,6656479706.053987,0,Equipments
2004-11-30,6597670902.707829,0,Equipments
2004-12-01,6229853149.884579,1,baseline
2004-12-02,6350468574.082438,0,baseline
2004-12-03,6208642161.311701,0,baseline
2004-12-04,6298478929.632292,0,baseline
2004-12-05,6207464882.968933,0,baseline
2004-12-06,6189207393.726137,0,baseline
2004-12-07,6192523433.131266,0,baseline
2004-12-08,6177444429.484874,0,baseline
2004-12-09,6297983953.138983,0,baseline
2004-12-10,6318246150.531903,0,baseline
2004-12-11,6221250800.628522,0,baseline
2004-12-12,6184397213.819705,0,baseline
2004-12-13,6090363991.380509,0,baseline
2004-12-14,6072054241.772322,0,baseline
2004-12-15,6124167880.464248,0,baseline
2004-12-16,6199653430.645514,0,baseline
2004-12-17,6186130608.989199,0,baseline
2004-12-18,6259850062.440918,0,baseline
2004-12-19,6452169668.244522,0,baseline
2004-12-20,6423754159.223516,0,baseline
2004-12-21,6435337303.749091,0,baseline
2004-12-22,6428966891.034522,0,baseline
2004-12-23,6475205054.443758,0,baseline
2004-12-24,6365539460.949116,0,baseline
2004-12-25,6034623806.6354885,0,baseline
2004-12-26,6152213631.740867,0,baseline
2004-12-27,6123705056.647616,0,baseline
2004-12-28,6064875175.464053,0,baseline
2004-12-29,6095354395.095793,0,baseline
2004-12-30,6173305015.7527075,0,baseline
2004-12-31,6240122356.924144,0,baseline
