,consumption,true_change_point,trend
2003-10-26,619305883.6766694,0,Equipment
2003-10-27,615770511.12373,0,Equipment
2003-10-28,620969336.4861999,0,Equipment
2003-10-29,639912219.023809,0,Equipment
2003-10-30,651513657.496088,0,Equipment
2003-10-31,659988693.0013299,0,Equipment
2003-11-01,658936636.1442049,0,Equipment
2003-11-02,639303529.0905801,0,Equipment
2003-11-03,624365460.3440384,0,Equipment
2003-11-04,621408466.586179,0,Equipment
2003-11-05,629558629.7544938,0,Equipment
2003-11-06,632253723.534472,0,Equipment
2003-11-07,647755680.1445901,0,Equipment
2003-11-08,645212805.0366325,0,Equipment
2003-11-09,638562165.0264981,0,Equipment
2003-11-10,626729131.7514446,0,Equipment
2003-11-11,602063207.0552042,0,Equipment
2003-11-12,629493068.104751,0,Equipment
2003-11-13,632689903.4640584,0,Equipment
2003-11-14,637148507.4563979,0,Equipment
2003-11-15,641765933.3275466,0,Equipment
2003-11-16,636746350.8556924,0,Equipment
2003-11-17,627988595.9423143,0,Equipment
2003-11-18,627715540.3929125,0,Equipment
2003-11-19,630655821.1893473,0,Equipment
2003-11-20,642695516.7003136,0,Equipment
2003-11-21,651378460.1918504,0,Equipment
2003-11-22,648420375.0928632,0,Equipment
2003-11-23,642578419.9694152,0,Equipment
2003-11-24,639843084.720042,0,Equipment
2003-11-25,635935802.9057244,0,Equipment
2003-11-26,622890513.7650136,0,Equipment
2003-11-27,636154860.9230127,0,Equipment
2003-11-28,668504017.0691731,0,Equipment
2003-11-29,675565893.4004614,0,Equipment
2003-11-30,667738580.9817188,0,Equipment
2003-12-01,840558822.9129168,1,baseline
2003-12-02,834618741.9977393,0,baseline
2003-12-03,833121111.8630912,0,baseline
2003-12-04,839668615.2171996,0,baseline
2003-12-05,853076527.0636699,0,baseline
2003-12-06,866625017.2209321,0,baseline
2003-12-07,872179381.5143704,0,baseline
2003-12-08,868687283.2058744,0,baseline
2003-12-09,878716028.5149668,0,baseline
2003-12-10,877784197.6719508,0,baseline
2003-12-11,868005889.5653226,0,baseline
2003-12-12,867738507.6109039,0,baseline
2003-12-13,865830408.187244,0,baseline
2003-12-14,854142923.2181435,0,baseline
2003-12-15,855033912.887681,0,baseline
2003-12-16,855303218.2357072,0,baseline
2003-12-17,851571727.7096628,0,baseline
2003-12-18,856519858.9766415,0,baseline
2003-12-19,912854214.8152701,0,baseline
2003-12-20,933500999.570397,0,baseline
2003-12-21,930110351.5803093,0,baseline
2003-12-22,921898579.7475766,0,baseline
2003-12-23,916709912.7394701,0,baseline
2003-12-24,907601970.3560477,0,baseline
2003-12-25,882716211.5182365,0,baseline
2003-12-26,874916120.4913435,0,baseline
2003-12-27,871516847.2865117,0,baseline
2003-12-28,871507417.6191039,0,baseline
2003-12-29,858277508.9909049,0,baseline
2003-12-30,856047801.1652905,0,baseline
2003-12-31,871561847.9383488,0,baseline
2004-01-01,858720153.2574874,0,baseline
2004-01-02,865783687.1572607,0,baseline
2004-01-03,865698156.9937929,0,baseline
2004-01-04,891995608.3739465,0,baseline
2004-01-05,909810169.7337965,0,baseline
2004-01-06,886001201.7686785,0,baseline
2004-01-07,880503296.141177,0,baseline
2004-01-08,868737098.1792393,0,baseline
2004-01-09,853033954.5654507,0,baseline
2004-01-10,851187058.2493521,0,baseline
2004-01-11,852940261.4974062,0,baseline
2004-01-12,862287837.1515176,0,baseline
2004-01-13,866783489.7938726,0,baseline
2004-01-14,872808272.3648714,0,baseline
2004-01-15,868622990.2651188,0,baseline
2004-01-16,868600021.7915026,0,baseline
2004-01-17,863436867.0765098,0,baseline
2004-01-18,861011543.948744,0,baseline
2004-01-19,850989296.6870497,0,baseline
2004-01-20,855045408.108259,0,baseline
2004-01-21,844925553.3612447,0,baseline
2004-01-22,842408544.2434207,0,baseline
2004-01-23,847246303.0344374,0,baseline
2004-01-24,842608758.3093147,0,baseline
2004-01-25,842079157.569773,0,baseline
2004-01-26,843970438.7230405,0,baseline
2004-01-27,846850113.149921,0,baseline
2004-01-28,849498707.1062138,0,baseline
2004-01-29,856264406.3766056,0,baseline
2004-01-30,857274663.3370149,0,baseline
2004-01-31,864344366.5353298,0,baseline
2004-02-01,871615054.4420761,0,baseline
2004-02-02,868994816.4370197,0,baseline
2004-02-03,869774806.036416,0,baseline
2004-02-04,878618739.5409737,0,baseline
2004-02-05,893105610.2379124,0,baseline
2004-02-06,895118522.7310277,0,baseline
2004-02-07,887180030.0183536,0,baseline
2004-02-08,875430313.7518412,0,baseline
2004-02-09,864817465.7702888,0,baseline
2004-02-10,863903787.5934181,0,baseline
2004-02-11,868979827.8496568,0,baseline
2004-02-12,885617916.478688,0,baseline
2004-02-13,862537824.1617174,0,baseline
2004-02-14,850869806.2988585,0,baseline
2004-02-15,845726643.7043855,0,baseline
2004-02-16,839475978.0891511,0,baseline
2004-02-17,835811012.1635911,0,baseline
2004-02-18,826009461.6019111,0,baseline
2004-02-19,826957277.3022454,0,baseline
2004-02-20,837671971.3787119,0,baseline
2004-02-21,834810171.536834,0,baseline
2004-02-22,833929652.4004372,0,baseline
2004-02-23,834153001.8444077,0,baseline
2004-02-24,839308490.5204017,0,baseline
2004-02-25,827683762.3326604,0,baseline
2004-02-26,821918099.5724512,0,baseline
2004-02-27,819500683.3851075,0,baseline
2004-02-28,827156023.3750123,0,baseline
2004-03-01,840493364.0861684,0,baseline
2004-03-02,838428724.9532058,0,baseline
2004-03-03,824985051.0744101,0,baseline
2004-03-04,856476452.1403294,0,baseline
2004-03-05,849631323.2564832,0,baseline
2004-03-06,828622924.327293,0,baseline
2004-03-07,820213006.7524499,0,baseline
2004-03-08,812203498.3801547,0,baseline
2004-03-09,812113892.6905224,0,baseline
2004-03-10,813954693.3316066,0,baseline
2004-03-11,828004942.2113585,0,baseline
2004-03-12,838730106.3634367,0,baseline
2004-03-13,864864823.9989067,0,baseline
2004-03-14,868967775.3951467,0,baseline
2004-03-15,871236013.819838,0,baseline
2004-03-16,811354444.0020504,0,baseline
2004-03-17,799165494.1085587,0,baseline
2004-03-18,839279042.3528844,0,baseline
2004-03-19,859207698.7418607,0,baseline
2004-03-20,832454776.7464341,0,baseline
2004-03-21,827134054.0756072,0,baseline
2004-03-22,825606045.363282,0,baseline
2004-03-23,817921824.3153135,0,baseline
2004-03-24,829097064.3501723,0,baseline
2004-03-25,819371837.1381056,0,baseline
2004-03-26,800442128.5579915,0,baseline
2004-03-27,821475549.8477352,0,baseline
2004-03-28,826562010.5719123,0,baseline
2004-03-29,819903665.8735129,0,baseline
2004-03-30,801704290.5929735,0,baseline
2004-03-31,790323316.5525987,0,baseline
2004-04-01,802156708.0827649,0,baseline
2004-04-02,830456644.6368163,0,baseline
2004-04-03,828568182.4662069,0,baseline
2004-04-04,807096552.805006,0,baseline
2004-04-05,800165244.087318,0,baseline
2004-04-06,787850188.0364573,0,baseline
2004-04-07,781952298.268309,0,baseline
2004-04-08,779459773.7362834,0,baseline
2004-04-09,780305853.0830024,0,baseline
2004-04-10,788726199.683499,0,baseline
2004-04-11,788349724.0228008,0,baseline
2004-04-12,780537110.0602252,0,baseline
2004-04-13,778948526.5259771,0,baseline
2004-04-14,789750855.3897928,0,baseline
2004-04-15,811660465.3893559,0,baseline
2004-04-16,812796732.003164,0,baseline
2004-04-17,797411293.395707,0,baseline
2004-04-18,774730645.2542695,0,baseline
2004-04-19,769407919.1962941,0,baseline
2004-04-20,768508816.6238917,0,baseline
2004-04-21,763067962.2266545,0,baseline
2004-04-22,777863189.5327858,0,baseline
2004-04-23,790789363.6876299,0,baseline
2004-04-24,784189892.2849256,0,baseline
2004-04-25,777733156.4365263,0,baseline
2004-04-26,771563457.4147178,0,baseline
2004-04-27,762475034.0613967,0,baseline
2004-04-28,759757314.0935763,0,baseline
2004-04-29,763277560.1052377,0,baseline
2004-04-30,768587986.5510697,0,baseline
2004-05-01,766991270.5587773,0,baseline
2004-05-02,770348203.3687922,0,baseline
2004-05-03,763473880.9268711,0,baseline
2004-05-04,759760668.2143514,0,baseline
2004-05-05,756396935.2749995,0,baseline
2004-05-06,791022297.6126983,0,baseline
2004-05-07,770823920.2140512,0,baseline
2004-05-08,746521766.554877,0,baseline
2004-05-09,759558108.3522285,0,baseline
2004-05-10,792163617.3292631,0,baseline
2004-05-11,743884592.0492774,0,baseline
2004-05-12,743527914.6883943,0,baseline
2004-05-13,756465592.7839468,0,baseline
2004-05-14,744967615.4715494,0,baseline
2004-05-15,766500721.2921691,0,baseline
2004-05-16,820494885.7560527,0,baseline
2004-05-17,839097952.0076756,0,baseline
2004-05-18,798975701.8206024,0,baseline
2004-05-19,737121778.0080491,0,baseline
2004-05-20,750618585.9495122,0,baseline
2004-05-21,760626951.6211877,0,baseline
2004-05-22,730130262.8488452,0,baseline
2004-05-23,743247656.7714498,0,baseline
2004-05-24,768414410.8484421,0,baseline
2004-05-25,748782330.2968974,0,baseline
2004-05-26,730826587.9631053,0,baseline
2004-05-27,730829146.3122128,0,baseline
2004-05-28,735970465.9272147,0,baseline
2004-05-29,728736875.1592885,0,baseline
2004-05-30,748231648.7912728,0,baseline
2004-05-31,828946869.4934925,0,baseline
2004-06-01,857948708.5916612,0,baseline
2004-06-02,809949982.9892017,0,baseline
2004-06-03,819260780.2465074,0,baseline
2004-06-04,877778297.480732,0,baseline
2004-06-05,886938819.6492877,0,baseline
2004-06-06,939132292.1286523,0,baseline
2004-06-07,917425938.8125504,0,baseline
2004-06-08,868971435.1852137,0,baseline
2004-06-09,803648372.304169,0,baseline
2004-06-10,811943174.2135998,0,baseline
2004-06-11,860739635.8357787,0,baseline
2004-06-12,913075583.1894121,0,baseline
2004-06-13,951768594.9713473,0,baseline
2004-06-14,1006718099.268327,0,baseline
2004-06-15,920908683.4638939,0,baseline
2004-06-16,904149091.2422231,0,baseline
2004-06-17,893063403.0065799,0,baseline
2004-06-18,891136727.9450858,0,baseline
2004-06-19,896941581.9804716,0,baseline
2004-06-20,862497367.2909838,0,baseline
2004-06-21,859584602.1483215,0,baseline
2004-06-22,854012222.3019335,0,baseline
2004-06-23,866522908.3345007,0,baseline
2004-06-24,913733112.232923,0,baseline
2004-06-25,974175259.4067208,0,baseline
2004-06-26,1002186798.7904404,0,baseline
2004-06-27,975226346.403993,0,baseline
2004-06-28,943295995.1539959,0,baseline
2004-06-29,940715392.9564713,0,baseline
2004-06-30,991352645.4599552,0,baseline
2004-07-01,634322410.223261,1,Holidays
2004-07-02,589818022.9744946,0,Holidays
2004-07-03,549962066.1697768,0,Holidays
2004-07-04,555340096.6987548,0,Holidays
2004-07-05,553758663.7728673,0,Holidays
2004-07-06,583218939.5773854,0,Holidays
2004-07-07,612767379.5356433,0,Holidays
2004-07-08,605264074.5209768,0,Holidays
2004-07-09,602316787.6142395,0,Holidays
2004-07-10,616354929.2446774,0,Holidays
2004-07-11,593742485.2251409,0,Holidays
2004-07-12,610479864.3472388,0,Holidays
2004-07-13,595708588.9838531,0,Holidays
2004-07-14,618473195.3828759,0,Holidays
2004-07-15,662038388.5103791,0,Holidays
2004-07-16,661358783.1432748,0,Holidays
2004-07-17,667821436.9540929,0,Holidays
2004-07-18,658143596.6772534,0,Holidays
2004-07-19,596586457.2250073,0,Holidays
2004-07-20,582101763.6353425,0,Holidays
2004-07-21,610957469.046023,0,Holidays
2004-07-22,636643390.6635145,0,Holidays
2004-07-23,636480190.9903275,0,Holidays
2004-07-24,647866198.6340967,0,Holidays
2004-07-25,617001764.648651,0,Holidays
2004-07-26,617074361.1816418,0,Holidays
2004-07-27,336649548.37007254,0,Holidays
2004-07-28,71126162.76671019,0,Holidays
2004-07-29,71126162.76671019,0,Holidays
2004-07-30,71126162.76671019,0,Holidays
2004-07-31,71126162.76671019,0,Holidays
2004-08-01,828712511.5673729,1,baseline
2004-08-02,920110874.2851005,0,baseline
2004-08-03,930702710.2323594,0,baseline
2004-08-04,906311804.278338,0,baseline
2004-08-05,913176577.416617,0,baseline
2004-08-06,897625805.7703145,0,baseline
2004-08-07,881093085.9711033,0,baseline
2004-08-08,899364262.4356267,0,baseline
2004-08-09,889752690.0627863,0,baseline
2004-08-10,956495867.084883,0,baseline
2004-08-11,997900453.87186,0,baseline
2004-08-12,875826094.6281348,0,baseline
2004-08-13,840628798.7323698,0,baseline
2004-08-14,945273984.0361524,0,baseline
2004-08-15,912689386.5335842,0,baseline
2004-08-16,1025517278.7453332,0,baseline
2004-08-17,925038839.6144897,0,baseline
2004-08-18,949956498.0901364,0,baseline
2004-08-19,927348832.360903,0,baseline
2004-08-20,958154383.2292608,0,baseline
2004-08-21,909825463.0363142,0,baseline
2004-08-22,841423958.885173,0,baseline
2004-08-23,862898677.3739684,0,baseline
2004-08-24,909946254.7037622,0,baseline
2004-08-25,957323135.819356,0,baseline
2004-08-26,983651138.1426232,0,baseline
2004-08-27,864300605.0732039,0,baseline
2004-08-28,862339539.4534589,0,baseline
2004-08-29,865001763.3359727,0,baseline
2004-08-30,899571150.2238305,0,baseline
2004-08-31,970665035.1309283,0,baseline
2004-09-01,591616135.9143488,1,Holidays
2004-09-02,612931324.6194185,0,Holidays
2004-09-03,599429245.9026815,0,Holidays
2004-09-04,608719427.2122753,0,Holidays
2004-09-05,583623503.0334579,0,Holidays
2004-09-06,596530533.6867616,0,Holidays
2004-09-07,613689785.7166767,0,Holidays
2004-09-08,604227289.4947137,0,Holidays
2004-09-09,631037233.7364098,0,Holidays
2004-09-10,652257218.8827562,0,Holidays
2004-09-11,622876701.8436068,0,Holidays
2004-09-12,636313767.3730117,0,Holidays
2004-09-13,630126334.4772072,0,Holidays
2004-09-14,587281275.8341162,0,Holidays
2004-09-15,557560748.5461444,0,Holidays
2004-09-16,558868821.3638371,0,Holidays
2004-09-17,582917155.1284498,0,Holidays
2004-09-18,597351732.3986639,0,Holidays
2004-09-19,562757621.7279117,0,Holidays
2004-09-20,570054849.2627968,0,Holidays
2004-09-21,513816472.14746284,0,Holidays
2004-09-22,508276207.3281709,0,Holidays
2004-09-23,525625736.3552148,0,Holidays
2004-09-24,537231231.6573551,0,Holidays
2004-09-25,551167180.0873793,0,Holidays
2004-09-26,590480420.9504857,0,Holidays
2004-09-27,575864058.8973815,0,Holidays
2004-09-28,616868435.6817565,0,Holidays
2004-09-29,608644695.5316622,0,Holidays
2004-09-30,570592421.428296,0,Holidays
2004-10-01,536751720.66927874,0,Holidays
2004-10-02,511213374.8918283,0,Holidays
2004-10-03,517089002.05344653,0,Holidays
2004-10-04,516604559.3484643,0,Holidays
2004-10-05,520102536.29830235,0,Holidays
2004-10-06,523013010.5099554,0,Holidays
2004-10-07,551939481.1107929,0,Holidays
2004-10-08,559280102.7932222,0,Holidays
2004-10-09,569229179.6322176,0,Holidays
2004-10-10,583493474.8777345,0,Holidays
2004-10-11,594019368.5946889,0,Holidays
2004-10-12,524835231.53717303,0,Holidays
2004-10-13,531920697.01710814,0,Holidays
2004-10-14,532110560.98021406,0,Holidays
2004-10-15,527663377.6090337,0,Holidays
2004-10-16,522472224.52987325,0,Holidays
2004-10-17,535515241.53412163,0,Holidays
2004-10-18,543121259.8473709,0,Holidays
2004-10-19,537304544.259327,0,Holidays
2004-10-20,543068908.6599165,0,Holidays
2004-10-21,537828593.3735285,0,Holidays
2004-10-22,532207302.15599704,0,Holidays
2004-10-23,550986393.160995,0,Holidays
2004-10-24,551703249.677286,0,Holidays
2004-10-25,542206411.3318751,0,Holidays
2004-10-26,534029697.123165,0,Holidays
2004-10-27,536430132.91737723,0,Holidays
2004-10-28,540160176.5135931,0,Holidays
2004-10-29,560191958.4264839,0,Holidays
2004-10-30,571427524.8128698,0,Holidays
2004-10-31,576625032.4778295,0,Holidays
2004-11-01,567715772.4060522,0,Holidays
2004-11-02,554628924.638323,0,Holidays
2004-11-03,544115146.1093826,0,Holidays
2004-11-04,541034707.4454426,0,Holidays
2004-11-05,545801142.686329,0,Holidays
2004-11-06,545754714.6844625,0,Holidays
2004-11-07,555808977.1032275,0,Holidays
2004-11-08,547629752.517587,0,Holidays
2004-11-09,545854590.6178461,0,Holidays
2004-11-10,546655715.4711592,0,Holidays
2004-11-11,552133395.8930125,0,Holidays
2004-11-12,548250678.4032136,0,Holidays
2004-11-13,553888855.8817832,0,Holidays
2004-11-14,551557763.9207691,0,Holidays
2004-11-15,552507064.2726172,0,Holidays
2004-11-16,549845951.79859,0,Holidays
2004-11-17,546826189.2643181,0,Holidays
2004-11-18,546858980.7516453,0,Holidays
2004-11-19,552314010.8132066,0,Holidays
2004-11-20,563745190.7135508,0,Holidays
2004-11-21,567615568.8424001,0,Holidays
2004-11-22,557815298.4139744,0,Holidays
2004-11-23,557138572.1023527,0,Holidays
2004-11-24,559653082.4288839,0,Holidays
2004-11-25,555667551.5131887,0,Holidays
2004-11-26,558320537.6673667,0,Holidays
2004-11-27,570738770.9787947,0,Holidays
2004-11-28,584618572.3511652,0,Holidays
2004-11-29,586543939.206432,0,Holidays
2004-11-30,582233161.0784535,0,Holidays
2004-12-01,560309838.111643,0,Holidays
2004-12-02,557116054.1109519,0,Holidays
2004-12-03,555555168.203283,0,Holidays
2004-12-04,559296967.6626854,0,Holidays
2004-12-05,567582963.7834396,0,Holidays
2004-12-06,579495964.936753,0,Holidays
2004-12-07,579715751.5145272,0,Holidays
2004-12-08,580266045.749855,0,Holidays
2004-12-09,585739091.3422503,0,Holidays
2004-12-10,585273005.5065783,0,Holidays
2004-12-11,578708138.2009228,0,Holidays
2004-12-12,578567932.314595,0,Holidays
2004-12-13,576007315.4345535,0,Holidays
2004-12-14,569368734.7244382,0,Holidays
2004-12-15,571286398.877474,0,Holidays
2004-12-16,568921270.902333,0,Holidays
2004-12-17,567728077.4626034,0,Holidays
2004-12-18,572165996.4097704,0,Holidays
2004-12-19,608490695.4756858,0,Holidays
2004-12-20,622275039.1337597,0,Holidays
2004-12-21,618789520.2127948,0,Holidays
2004-12-22,614472944.758675,0,Holidays
2004-12-23,612976194.2537429,0,Holidays
2004-12-24,603377280.6164474,0,Holidays
2004-12-25,93946349.07231341,0,Holidays
2004-12-26,71126162.76671019,0,Holidays
2004-12-27,71126162.76671019,0,Holidays
2004-12-28,71126162.76671019,0,Holidays
2004-12-29,71126162.76671019,0,Holidays
2004-12-30,71126162.76671019,0,Holidays
2004-12-31,71126162.76671019,0,Holidays
