,consumption,true_change_point,trend
2023-10-17,6.78460272,0,baseline+PV-Child-EV
2023-10-18,5.33260272,0,baseline+PV-Child-EV
2023-10-19,5.36860272,0,baseline+PV-Child-EV
2023-10-20,5.58460272,0,baseline+PV-Child-EV
2023-10-21,6.71260272,0,baseline+PV-Child-EV
2023-10-22,8.28460272,0,baseline+PV-Child-EV
2023-10-23,6.70060272,0,baseline+PV-Child-EV
2023-10-24,5.23660272,0,baseline+PV-Child-EV
2023-10-25,5.45260272,0,baseline+PV-Child-EV
2023-10-26,5.39260272,0,baseline+PV-Child-EV
2023-10-27,5.33260272,0,baseline+PV-Child-EV
2023-10-28,6.74860272,0,baseline+PV-Child-EV
2023-10-29,8.20060272,0,baseline+PV-Child-EV
2023-10-30,8.21260272,0,baseline+PV-Child-EV
2023-10-31,6.70060272,0,baseline+PV-Child-EV
2023-11-01,5.41660272,0,baseline+PV-Child-EV
2023-11-02,5.30860272,0,baseline+PV-Child-EV
2023-11-03,5.30860272,0,baseline+PV-Child-EV
2023-11-04,6.73660272,0,baseline+PV-Child-EV
2023-11-05,8.22460272,0,baseline+PV-Child-EV
2023-11-06,8.21260272,0,baseline+PV-Child-EV
2023-11-07,5.21260272,0,baseline+PV-Child-EV
2023-11-08,5.34460272,0,baseline+PV-Child-EV
2023-11-09,5.33260272,0,baseline+PV-Child-EV
2023-11-10,5.36860272,0,baseline+PV-Child-EV
2023-11-11,6.72460272,0,baseline+PV-Child-EV
2023-11-12,8.26060272,0,baseline+PV-Child-EV
2023-11-13,6.79660272,1,baseline+PV-Child-EV+IoT
2023-11-14,5.29660272,0,baseline+PV-Child-EV+IoT
2023-11-15,5.32060272,0,baseline+PV-Child-EV+IoT
2023-11-16,5.53660272,0,baseline+PV-Child-EV+IoT
2023-11-17,5.33260272,0,baseline+PV-Child-EV+IoT
2023-11-18,6.79660272,0,baseline+PV-Child-EV+IoT
2023-11-19,8.22460272,0,baseline+PV-Child-EV+IoT
2023-11-20,8.29660272,0,baseline+PV-Child-EV+IoT
2023-11-21,6.73660272,0,baseline+PV-Child-EV+IoT
2023-11-22,5.35660272,0,baseline+PV-Child-EV+IoT
2023-11-23,5.38060272,0,baseline+PV-Child-EV+IoT
2023-11-24,5.33260272,0,baseline+PV-Child-EV+IoT
2023-11-25,6.78460272,0,baseline+PV-Child-EV+IoT
2023-11-26,8.27260272,0,baseline+PV-Child-EV+IoT
2023-11-27,6.79660272,0,baseline+PV-Child-EV+IoT
2023-11-28,8.28460272,0,baseline+PV-Child-EV+IoT
2023-11-29,5.33260272,0,baseline+PV-Child-EV+IoT
2023-11-30,5.36860272,0,baseline+PV-Child-EV+IoT
2023-12-01,5.33260272,0,baseline+PV-Child-EV+IoT
2023-12-02,6.76060272,0,baseline+PV-Child-EV+IoT
2023-12-03,8.24860272,0,baseline+PV-Child-EV+IoT
2023-12-04,8.29660272,0,baseline+PV-Child-EV+IoT
2023-12-05,6.79660272,0,baseline+PV-Child-EV+IoT
2023-12-06,5.33260272,0,baseline+PV-Child-EV+IoT
2023-12-07,5.36860272,0,baseline+PV-Child-EV+IoT
2023-12-08,5.40460272,0,baseline+PV-Child-EV+IoT
2023-12-09,5.29660272,0,baseline+PV-Child-EV+IoT
2023-12-10,8.26060272,0,baseline+PV-Child-EV+IoT
2023-12-11,8.26060272,0,baseline+PV-Child-EV+IoT
2023-12-12,8.28460272,0,baseline+PV-Child-EV+IoT
2023-12-13,5.39260272,0,baseline+PV-Child-EV+IoT
2023-12-14,5.45260272,0,baseline+PV-Child-EV+IoT
2023-12-15,5.33260272,0,baseline+PV-Child-EV+IoT
2023-12-16,6.76060272,0,baseline+PV-Child-EV+IoT
2023-12-17,8.26060272,0,baseline+PV-Child-EV+IoT
2023-12-18,8.26060272,0,baseline+PV-Child-EV+IoT
2023-12-19,5.29660272,0,baseline+PV-Child-EV+IoT
2023-12-20,5.35660272,0,baseline+PV-Child-EV+IoT
2023-12-21,5.52460272,0,baseline+PV-Child-EV+IoT
2023-12-22,5.60860272,0,baseline+PV-Child-EV+IoT
2023-12-23,6.79660272,0,baseline+PV-Child-EV+IoT
2023-12-24,6.79660272,0,baseline+PV-Child-EV+IoT
2023-12-25,6.79660272,0,baseline+PV-Child-EV+IoT
2023-12-26,8.27260272,0,baseline+PV-Child-EV+IoT
2023-12-27,5.38060272,0,baseline+PV-Child-EV+IoT
2023-12-28,5.36860272,0,baseline+PV-Child-EV+IoT
2023-12-29,5.41660272,0,baseline+PV-Child-EV+IoT
2023-12-30,6.77260272,0,baseline+PV-Child-EV+IoT
2023-12-31,8.29660272,0,baseline+PV-Child-EV+IoT
2024-01-01,8.29660272,0,baseline+PV-Child-EV+IoT
2024-01-02,5.29660272,0,baseline+PV-Child-EV+IoT
2024-01-03,5.39260272,0,baseline+PV-Child-EV+IoT
2024-01-04,5.33260272,0,baseline+PV-Child-EV+IoT
2024-01-05,5.40460272,0,baseline+PV-Child-EV+IoT
2024-01-06,5.29660272,0,baseline+PV-Child-EV+IoT
2024-01-07,8.29660272,0,baseline+PV-Child-EV+IoT
2024-01-08,8.27260272,0,baseline+PV-Child-EV+IoT
2024-01-09,6.76060272,0,baseline+PV-Child-EV+IoT
2024-01-10,5.32060272,0,baseline+PV-Child-EV+IoT
2024-01-11,5.32060272,0,baseline+PV-Child-EV+IoT
2024-01-12,5.36860272,0,baseline+PV-Child-EV+IoT
2024-01-13,6.79660272,0,baseline+PV-Child-EV+IoT
2024-01-14,8.29660272,0,baseline+PV-Child-EV+IoT
2024-01-15,6.77260272,0,baseline+PV-Child-EV+IoT
2024-01-16,5.27260272,0,baseline+PV-Child-EV+IoT
2024-01-17,5.65660272,0,baseline+PV-Child-EV+IoT
2024-01-18,5.30860272,0,baseline+PV-Child-EV+IoT
2024-01-19,5.30860272,0,baseline+PV-Child-EV+IoT
2024-01-20,6.76060272,0,baseline+PV-Child-EV+IoT
2024-01-21,8.28460272,0,baseline+PV-Child-EV+IoT
2024-01-22,8.296602720000001,0,baseline+PV-Child-EV+IoT
2024-01-23,5.24860272,0,baseline+PV-Child-EV+IoT
2024-01-24,5.29660272,0,baseline+PV-Child-EV+IoT
2024-01-25,5.44060272,0,baseline+PV-Child-EV+IoT
2024-01-26,5.35660272,0,baseline+PV-Child-EV+IoT
2024-01-27,6.74860272,0,baseline+PV-Child-EV+IoT
2024-01-28,8.248602720000001,0,baseline+PV-Child-EV+IoT
2024-01-29,6.74860272,0,baseline+PV-Child-EV+IoT
2024-01-30,5.29660272,0,baseline+PV-Child-EV+IoT
2024-01-31,5.29660272,0,baseline+PV-Child-EV+IoT
2024-02-01,5.29660272,0,baseline+PV-Child-EV+IoT
2024-02-02,5.30860272,0,baseline+PV-Child-EV+IoT
2024-02-03,6.79660272,0,baseline+PV-Child-EV+IoT
2024-02-04,6.79660272,0,baseline+PV-Child-EV+IoT
2024-02-05,4638.24360119,1,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-06,4172.18260119,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-07,4108.224102975,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-08,2476.083102845,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-09,112.09610267500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-10,3814.81360119,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-11,4588.8976011899995,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-12,5622.80660122,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-13,7039.81260131,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-14,96.073102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-15,90.60010272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-16,115.471102675,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-17,4042.27760119,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-18,4077.11260119,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-19,4495.5106012,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-20,6069.18660135,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-21,125.11610267500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-22,620.71010271,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-23,4831.078103005,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-02-24,8636.863601415,1,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-02-25,6375.39460135,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-02-26,6420.117601285,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-02-27,9065.672601385,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-02-28,6214.175101395,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-02-29,2172.23210282,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-03-01,906.04410274,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-03-02,4367.384601255,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-03-03,4319.56260134,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-03-04,6060.993601295,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-03-05,5703.29360122,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-03-06,4737.7031024,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-03-07,4938.354102295,0,baseline+PV-Child-EV+IoT+Central_Heating+Staycation
2024-03-08,3344.949102855,1,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-09,3831.93360169,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-10,4162.84460119,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-11,4524.49360119,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-12,4537.96760119,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-13,109.85410267500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-14,87.321102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-15,111.98810267500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-16,4363.0566012399995,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-17,4835.06710228,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-18,3315.699101775,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-19,3060.01960243,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-20,116.28010267500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-21,115.207102675,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-22,120.57210267500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-23,6381.36960127,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-24,7662.970601345,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-25,7095.32960105,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-26,3152.16410233,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-27,147.38510267499998,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-28,122.70610267500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-29,114.12210267500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-30,3194.02310162,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-03-31,2875.22060217,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-01,3884.51060144,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-02,3260.110101925,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-03,117.353102675,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-04,98.027102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-05,66.910102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-06,447.11910275500003,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-07,635.333102775,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-08,586.07260276,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-09,3940.91660139,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-10,1291.191102775,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-11,79.786102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-12,70.11710272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-13,494.331102755,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-14,2319.39460255,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-15,5069.50560122,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-16,6820.22660133,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-17,4938.318102995,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-18,3190.401102845,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-19,928.50510274,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-20,7056.27460133,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-21,8574.97260117,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-22,9150.10059994,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-23,8368.114600235,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-24,5254.8531030350005,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-25,3074.517102845,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-26,140.93510267499997,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-27,2121.5356024,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-28,1777.51760231,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-29,1743.83960258,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-04-30,176.272102735,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-01,5.18860272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-02,102.33110272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-03,117.305102675,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-04,2673.06960231,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-05,2378.946102505,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-06,2092.467102865,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-07,2243.83360265,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-08,131.254102675,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-09,102.283102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-10,84.042102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-11,533.4596027599999,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-12,62.315102724999996,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-13,8.11660272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-14,115.00160273,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-15,64.752102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-16,88.32210272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-17,85.175102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-18,1856.48060285,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-19,1787.687102835,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-20,965.22060279,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-21,913.886102795,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-22,85.091102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-23,82.95710272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-24,79.81010272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-25,1222.850102805,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-26,706.103102775,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-27,1220.106102795,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-28,1562.50260273,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-29,72.23910272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-30,96.90610272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-05-31,80.79910272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-01,1101.649102805,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-02,783.359102775,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-03,1876.18560258,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-04,301.69160274,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-05,113.14510267500002,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-06,101.17410272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-07,101.16210272500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-08,1024.333102785,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-09,1372.400102495,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-10,2096.723101925,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-11,2719.246102215,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-12,120.48810267500001,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-13,61.485102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-14,5.12860272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-15,1557.662102825,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-16,1214.693102815,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-17,240.50660274,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-18,5.14060272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-19,63.607102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-20,5.18860272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-21,66.898102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-22,579.038102765,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-23,64.413102725,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-24,6.58060272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-25,5.08060272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-26,5.12860272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-27,5.12860272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-28,5.12860272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-29,6.59260272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-06-30,8.16460272,0,baseline+PV-Child-EV+IoT+Central_Heating
2024-07-01,239.86060274,1,baseline+PV-Child-EV+IoT+Central_Heating+Holidays
2024-07-02,1471.371102835,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays
2024-07-03,72.431102725,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays
2024-07-04,76.51910272500001,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays
2024-07-05,5.41660272,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays
2024-07-06,503.37960276,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays
2024-07-07,261.36860274,1,baseline+PV-Child-EV+IoT+Central_Heating+Holidays+EV
2024-07-08,69.814102725,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays+EV
2024-07-09,6.66460272,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays+EV
2024-07-10,5.16460272,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays+EV
2024-07-11,5.14060272,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays+EV
2024-07-12,76.711102725,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays+EV
2024-07-13,401.44460275,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays+EV
2024-07-14,162.62860272999998,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays+EV
2024-07-15,8.15260272,0,baseline+PV-Child-EV+IoT+Central_Heating+Holidays+EV
2024-07-16,5.11660272,1,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-17,5.18860272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-18,5.14060272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-19,5.14060272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-20,6.59260272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-21,8.10460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-22,8.10460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-23,6.6166027199999995,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-24,5.15260272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-25,5.27260272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-26,5.26060272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-27,6.67660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-28,8.10460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-29,8.10460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-30,5.10460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-07-31,5.20060272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-01,5.29660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-02,5.16460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-03,6.67660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-04,8.11660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-05,8.10460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-06,5.11660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-07,5.1646027199999995,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-08,5.16460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-09,5.16460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-10,6.61660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-11,8.11660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-12,8.11660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-13,5.17660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-14,5.30860272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-15,5.17660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-16,5.33260272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-17,6.67660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-18,8.12860272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-19,8.12860272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-20,5.17660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-21,63.655102725,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-22,5.20060272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-23,5.26060272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-24,6.67660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-25,573.075102765,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-26,555.907102755,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-27,364.059102745,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-28,5.20060272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-29,5.22460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-30,5.23660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-08-31,6.66460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-01,8.15260272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-02,8.17660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-03,6.67660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-04,5.27260272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-05,5.24860272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-06,5.21260272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-07,62.997102725,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-08,8.16460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-09,169.272102735,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-10,1373.25160283,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-11,115.195102675,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-12,133.44810267499997,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-13,381.32310275000003,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-14,3064.72660217,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-15,1676.15510235,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-16,676.2286027600001,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-17,886.658102795,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-18,5.22460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-19,5.23660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-20,5.23660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-21,550.68760276,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-22,8.17660272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-23,655.86560277,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-24,944.588102785,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-25,63.799102725,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-26,61.641102724999996,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-27,101.34210272500002,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-28,3858.7466013900003,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-29,5242.80710163,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-09-30,2255.05060242,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-01,2634.587102885,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-02,101.34210272500002,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-03,129.216102675,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-04,136.70310267499997,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-05,5491.85260175,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-06,3791.57460222,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-07,225.56860274,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-08,718.73360278,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-09,79.96610272500001,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-10,113.13310267500002,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-11,144.250102675,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-12,4338.40160178,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-13,4307.68760119,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-14,4093.09960119,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-15,2615.85760289,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
