,consumption,true_change_point,trend
2023-12-28,132.519102675,0,EV+E_Heater
2023-12-29,120.764102675,0,EV+E_Heater
2023-12-30,4010.13560119,0,EV+E_Heater
2023-12-31,4086.76960119,0,EV+E_Heater
2024-01-01,4807.82560119,0,EV+E_Heater
2024-01-02,3289.35022244,0,EV+E_Heater
2024-01-03,125.032102675,0,EV+E_Heater
2024-01-04,124.972102675,0,EV+E_Heater
2024-01-05,979.152102745,0,EV+E_Heater
2024-01-06,9688.29522143,0,EV+E_Heater
2024-01-07,14486.3900185,0,EV+E_Heater
2024-01-08,17580.8980184,0,EV+E_Heater
2024-01-09,19236.5250184,0,EV+E_Heater
2024-01-10,16679.7355184,0,EV+E_Heater
2024-01-11,15734.2035184,0,EV+E_Heater
2024-01-12,11764.370518400001,0,EV+E_Heater
2024-01-13,13714.47601935,0,EV+E_Heater
2024-01-14,14015.3430184,0,EV+E_Heater
2024-01-15,13923.0410184,0,EV+E_Heater
2024-01-16,15752.9568184,0,EV+E_Heater
2024-01-17,13498.3417184,0,EV+E_Heater
2024-01-18,13308.6602984,0,EV+E_Heater
2024-01-19,12332.4690984,0,EV+E_Heater
2024-01-20,16545.982598399998,0,EV+E_Heater
2024-01-21,11898.017219965,0,EV+E_Heater
2024-01-22,3990.75482129,0,EV+E_Heater
2024-01-23,4398.110601245,0,EV+E_Heater
2024-01-24,126.00910267500001,0,EV+E_Heater
2024-01-25,1095.072102755,0,EV+E_Heater
2024-01-26,2193.740102705,0,EV+E_Heater
2024-01-27,11466.38860017,0,EV+E_Heater
2024-01-28,6337.875601495,0,EV+E_Heater
2024-01-29,3878.55960139,0,EV+E_Heater
2024-01-30,4080.97760119,0,EV+E_Heater
2024-01-31,1780.575102815,0,EV+E_Heater
2024-02-01,2445.581102815,1,EV+E_Heater+Child
2024-02-02,2998.18810287,0,EV+E_Heater+Child
2024-02-03,3943.37960119,0,EV+E_Heater+Child
2024-02-04,4003.46760119,0,EV+E_Heater+Child
2024-02-05,4634.34360119,0,EV+E_Heater+Child
2024-02-06,4169.4826011899995,0,EV+E_Heater+Child
2024-02-07,4176.76910298,0,EV+E_Heater+Child
2024-02-08,2403.93810284,0,EV+E_Heater+Child
2024-02-09,109.696102675,0,EV+E_Heater+Child
2024-02-10,3812.41360119,0,EV+E_Heater+Child
2024-02-11,4586.49760119,0,EV+E_Heater+Child
2024-02-12,5697.235601225,0,EV+E_Heater+Child
2024-02-13,6959.083601305,0,EV+E_Heater+Child
2024-02-14,94.87310272500001,0,EV+E_Heater+Child
2024-02-15,88.20010272500001,0,EV+E_Heater+Child
2024-02-16,114.271102675,0,EV+E_Heater+Child
2024-02-17,4041.07760119,0,EV+E_Heater+Child
2024-02-18,4073.21260119,0,EV+E_Heater+Child
2024-02-19,4549.679601205,0,EV+E_Heater+Child
2024-02-20,6008.417601345,0,EV+E_Heater+Child
2024-02-21,122.716102675,0,EV+E_Heater+Child
2024-02-22,693.5471027149999,0,EV+E_Heater+Child
2024-02-23,4827.605103005,0,EV+E_Heater+Child
2024-02-24,8634.590601415,0,EV+E_Heater+Child
2024-02-25,13599.3495984,0,EV+E_Heater+Child
2024-02-26,14378.9505984,0,EV+E_Heater+Child
2024-02-27,15643.0355984,0,EV+E_Heater+Child
2024-02-28,15529.17059915,0,EV+E_Heater+Child
2024-02-29,12740.4915984,0,EV+E_Heater+Child
2024-03-01,11760.7945989,0,EV+E_Heater+Child
2024-03-02,9699.404099895,0,EV+E_Heater+Child
2024-03-03,8664.01259998,0,EV+E_Heater+Child
2024-03-04,12536.51359905,0,EV+E_Heater+Child
2024-03-05,13430.3585984,0,EV+E_Heater+Child
2024-03-06,13949.81759965,0,EV+E_Heater+Child
2024-03-07,4943.465102295,0,EV+E_Heater+Child
2024-03-08,3252.54410285,0,EV+E_Heater+Child
2024-03-09,3830.73360169,0,EV+E_Heater+Child
2024-03-10,4158.94460119,0,EV+E_Heater+Child
2024-03-11,4519.09360119,0,EV+E_Heater+Child
2024-03-12,4535.26760119,0,EV+E_Heater+Child
2024-03-13,107.454102675,0,EV+E_Heater+Child
2024-03-14,84.921102725,0,EV+E_Heater+Child
2024-03-15,109.588102675,0,EV+E_Heater+Child
2024-03-16,4394.04660119,0,EV+E_Heater+Child
2024-03-17,4832.36710228,0,EV+E_Heater+Child
2024-03-18,3393.4566017800003,0,EV+E_Heater+Child
2024-03-19,2917.05660242,0,EV+E_Heater+Child
2024-03-20,113.880102675,0,EV+E_Heater+Child
2024-03-21,112.807102675,0,EV+E_Heater+Child
2024-03-22,118.172102675,0,EV+E_Heater+Child
2024-03-23,6488.415601275,0,EV+E_Heater+Child
2024-03-24,7661.343601345,0,EV+E_Heater+Child
2024-03-25,7077.180601045,0,EV+E_Heater+Child
2024-03-26,3213.84410223,0,EV+E_Heater+Child
2024-03-27,146.185102675,0,EV+E_Heater+Child
2024-03-28,120.306102675,0,EV+E_Heater+Child
2024-03-29,112.922102675,0,EV+E_Heater+Child
2024-03-30,3324.26560163,0,EV+E_Heater+Child
2024-03-31,2984.412602175,0,EV+E_Heater+Child
2024-04-01,3880.61060144,0,EV+E_Heater+Child
2024-04-02,3258.910101925,0,EV+E_Heater+Child
2024-04-03,116.153102675,0,EV+E_Heater+Child
2024-04-04,96.827102725,0,EV+E_Heater+Child
2024-04-05,64.510102725,0,EV+E_Heater+Child
2024-04-06,445.919102755,0,EV+E_Heater+Child
2024-04-07,632.633102775,0,EV+E_Heater+Child
2024-04-08,582.17260276,0,EV+E_Heater+Child
2024-04-09,3939.71660139,0,EV+E_Heater+Child
2024-04-10,1289.991102775,0,EV+E_Heater+Child
2024-04-11,78.586102725,0,EV+E_Heater+Child
2024-04-12,67.717102725,0,EV+E_Heater+Child
2024-04-13,547.19060276,0,EV+E_Heater+Child
2024-04-14,2426.977102555,0,EV+E_Heater+Child
2024-04-15,5131.831601225,0,EV+E_Heater+Child
2024-04-16,6812.03460133,0,EV+E_Heater+Child
2024-04-17,4967.162102995,0,EV+E_Heater+Child
2024-04-18,3095.72310284,0,EV+E_Heater+Child
2024-04-19,989.412102745,0,EV+E_Heater+Child
2024-04-20,7063.53160133,0,EV+E_Heater+Child
2024-04-21,8607.98160112,0,EV+E_Heater+Child
2024-04-22,9205.86159994,0,EV+E_Heater+Child
2024-04-23,8387.174600285,0,EV+E_Heater+Child
2024-04-24,5277.132103035,0,EV+E_Heater+Child
2024-04-25,2985.20410284,0,EV+E_Heater+Child
2024-04-26,139.73510267499998,0,EV+E_Heater+Child
2024-04-27,2204.439102405,0,EV+E_Heater+Child
2024-04-28,2387.50060235,0,EV+E_Heater+Child
2024-04-29,1772.12960258,0,EV+E_Heater+Child
2024-04-30,175.072102735,0,EV+E_Heater+Child
2024-05-01,2.78860272,1,EV+Child
2024-05-02,101.131102725,0,EV+Child
2024-05-03,114.905102675,0,EV+Child
2024-05-04,2633.24160231,0,EV+Child
2024-05-05,2408.736102505,0,EV+Child
2024-05-06,2087.067102865,0,EV+Child
2024-05-07,2239.93360265,0,EV+Child
2024-05-08,128.854102675,0,EV+Child
2024-05-09,101.083102725,0,EV+Child
2024-05-10,82.842102725,0,EV+Child
2024-05-11,600.268102765,0,EV+Child
2024-05-12,59.915102725,0,EV+Child
2024-05-13,2.71660272,0,EV+Child
2024-05-14,111.10160273,0,EV+Child
2024-05-15,63.552102725,0,EV+Child
2024-05-16,85.922102725,0,EV+Child
2024-05-17,83.975102725,0,EV+Child
2024-05-18,1855.2806028500002,0,EV+Child
2024-05-19,1732.94660283,0,EV+Child
2024-05-20,454.974102755,0,EV+Child
2024-05-21,911.186102795,0,EV+Child
2024-05-22,83.891102725,0,EV+Child
2024-05-23,80.55710272500001,0,EV+Child
2024-05-24,78.610102725,0,EV+Child
2024-05-25,738.13660277,0,EV+Child
2024-05-26,702.203102775,0,EV+Child
2024-05-27,1144.55160279,0,EV+Child
2024-05-28,1532.441102775,0,EV+Child
2024-05-29,71.039102725,0,EV+Child
2024-05-30,95.70610272500001,0,EV+Child
2024-05-31,78.399102725,0,EV+Child
2024-06-01,1799.38160285,0,EV+Child
2024-06-02,780.6591027750001,0,EV+Child
2024-06-03,1957.289102585,0,EV+Child
2024-06-04,372.365102745,0,EV+Child
2024-06-05,111.94510267500002,0,EV+Child
2024-06-06,98.774102725,0,EV+Child
2024-06-07,98.762102725,0,EV+Child
2024-06-08,1015.495102785,0,EV+Child
2024-06-09,1684.389102515,0,EV+Child
2024-06-10,2787.16360197,0,EV+Child
2024-06-11,2424.044102095,0,EV+Child
2024-06-12,119.288102675,0,EV+Child
2024-06-13,59.085102725,0,EV+Child
2024-06-14,3.9286027199999998,0,EV+Child
2024-06-15,1850.299602775,1,EV+Child+Pool
2024-06-16,1178.603102815,0,EV+Child+Pool
2024-06-17,237.80660274,0,EV+Child+Pool
2024-06-18,2.74060272,0,EV+Child+Pool
2024-06-19,61.207102725,0,EV+Child+Pool
2024-06-20,3.98860272,0,EV+Child+Pool
2024-06-21,65.698102725,0,EV+Child+Pool
2024-06-22,576.638102765,0,EV+Child+Pool
2024-06-23,4.1806027199999996,0,EV+Child+Pool
2024-06-24,3.8806027199999997,0,EV+Child+Pool
2024-06-25,3.8806027199999997,0,EV+Child+Pool
2024-06-26,2.72860272,0,EV+Child+Pool
2024-06-27,2.72860272,0,EV+Child+Pool
2024-06-28,2.72860272,0,EV+Child+Pool
2024-06-29,4.19260272,0,EV+Child+Pool
2024-06-30,0.026797945,0,EV+Child+Pool
2024-07-01,0.0,0,EV+Child+Pool
2024-07-02,0.0,0,EV+Child+Pool
2024-07-03,0.0,0,EV+Child+Pool
2024-07-04,0.0,0,EV+Child+Pool
2024-07-05,0.0,0,EV+Child+Pool
2024-07-06,0.0,0,EV+Child+Pool
2024-07-07,0.0,0,EV+Child+Pool
2024-07-08,0.0,0,EV+Child+Pool
2024-07-09,0.0,0,EV+Child+Pool
2024-07-10,0.0,0,EV+Child+Pool
2024-07-11,0.0,0,EV+Child+Pool
2024-07-12,0.0,0,EV+Child+Pool
2024-07-13,0.0,0,EV+Child+Pool
2024-07-14,0.0,0,EV+Child+Pool
2024-07-15,3.95260272,0,EV+Child+Pool
2024-07-16,3.9166027199999998,0,EV+Child+Pool
2024-07-17,3.98860272,0,EV+Child+Pool
2024-07-18,3.94060272,0,EV+Child+Pool
2024-07-19,2.74060272,0,EV+Child+Pool
2024-07-20,4.19260272,0,EV+Child+Pool
2024-07-21,4.20460272,0,EV+Child+Pool
2024-07-22,2.70460272,0,EV+Child+Pool
2024-07-23,2.71660272,0,EV+Child+Pool
2024-07-24,3.95260272,0,EV+Child+Pool
2024-07-25,4.07260272,0,EV+Child+Pool
2024-07-26,2.86060272,0,EV+Child+Pool
2024-07-27,5.47660272,0,EV+Child+Pool
2024-07-28,4.20460272,0,EV+Child+Pool
2024-07-29,2.70460272,0,EV+Child+Pool
2024-07-30,3.9046027199999997,0,EV+Child+Pool
2024-07-31,4.00060272,0,EV+Child+Pool
2024-08-01,4.09660272,0,EV+Child+Pool
2024-08-02,2.76460272,0,EV+Child+Pool
2024-08-03,5.47660272,0,EV+Child+Pool
2024-08-04,5.71660272,0,EV+Child+Pool
2024-08-05,3.9046027199999997,0,EV+Child+Pool
2024-08-06,2.71660272,0,EV+Child+Pool
2024-08-07,2.76460272,0,EV+Child+Pool
2024-08-08,2.76460272,0,EV+Child+Pool
2024-08-09,2.76460272,0,EV+Child+Pool
2024-08-10,60.676102725,0,EV+Child+Pool
2024-08-11,5.41660272,0,EV+Child+Pool
2024-08-12,2.71660272,0,EV+Child+Pool
2024-08-13,2.77660272,0,EV+Child+Pool
2024-08-14,2.90860272,0,EV+Child+Pool
2024-08-15,3.97660272,0,EV+Child+Pool
2024-08-16,4.1326027199999995,0,EV+Child+Pool
2024-08-17,4.27660272,0,EV+Child+Pool
2024-08-18,5.42860272,0,EV+Child+Pool
2024-08-19,2.72860272,0,EV+Child+Pool
2024-08-20,3.97660272,0,EV+Child+Pool
2024-08-21,62.455102724999996,0,EV+Child+Pool
2024-08-22,2.80060272,0,EV+Child+Pool
2024-08-23,4.060602719999999,0,EV+Child+Pool
2024-08-24,5.47660272,0,EV+Child+Pool
2024-08-25,374.85260275,0,EV+Child+Pool
2024-08-26,562.437102755,0,EV+Child+Pool
2024-08-27,420.26460275,0,EV+Child+Pool
2024-08-28,2.80060272,0,EV+Child+Pool
2024-08-29,4.02460272,0,EV+Child+Pool
2024-08-30,2.83660272,0,EV+Child+Pool
2024-08-31,4.26460272,0,EV+Child+Pool
2024-09-01,4.25260272,0,EV+Child+Pool
2024-09-02,2.77660272,0,EV+Child+Pool
2024-09-03,3.97660272,0,EV+Child+Pool
2024-09-04,4.07260272,0,EV+Child+Pool
2024-09-05,2.84860272,0,EV+Child+Pool
2024-09-06,2.81260272,0,EV+Child+Pool
2024-09-07,60.597102725,0,EV+Child+Pool
2024-09-08,4.26460272,0,EV+Child+Pool
2024-09-09,165.372102735,0,EV+Child+Pool
2024-09-10,1718.63060286,0,EV+Child+Pool
2024-09-11,113.995102675,0,EV+Child+Pool
2024-09-12,132.24810267499998,0,EV+Child+Pool
2024-09-13,380.12310275,0,EV+Child+Pool
2024-09-14,3095.71660212,0,EV+Child+Pool
2024-09-15,1704.4451023,0,EV+Child+Pool
2024-09-16,804.30760277,0,EV+Child+Pool
2024-09-17,885.458102795,0,EV+Child+Pool
2024-09-18,2.82460272,0,EV+Child+Pool
2024-09-19,4.036602719999999,0,EV+Child+Pool
2024-09-20,2.83660272,0,EV+Child+Pool
2024-09-21,549.48760276,0,EV+Child+Pool
2024-09-22,6.97660272,0,EV+Child+Pool
2024-09-23,651.96560277,0,EV+Child+Pool
2024-09-24,942.188102785,0,EV+Child+Pool
2024-09-25,61.399102725,0,EV+Child+Pool
2024-09-26,59.241102725,0,EV+Child+Pool
2024-09-27,98.94210272500001,0,EV+Child+Pool
2024-09-28,3856.34660139,0,EV+Child+Pool
2024-09-29,5272.59710158,0,EV+Child+Pool
2024-09-30,2333.881102425,0,EV+Child+Pool
2024-10-01,2633.387102885,0,EV+Child+Pool
2024-10-02,98.94210272500001,0,EV+Child+Pool
2024-10-03,128.016102675,0,EV+Child+Pool
2024-10-04,189.02610268,0,EV+Child+Pool
2024-10-05,5427.75510164,0,EV+Child+Pool
2024-10-06,3788.87460222,0,EV+Child+Pool
2024-10-07,221.66860273999998,0,EV+Child+Pool
2024-10-08,717.53360278,0,EV+Child+Pool
2024-10-09,77.56610272500001,0,EV+Child+Pool
2024-10-10,111.93310267500001,0,EV+Child+Pool
2024-10-11,141.850102675,0,EV+Child+Pool
2024-10-12,4337.20160178,0,EV+Child+Pool
2024-10-13,4304.98760119,0,EV+Child+Pool
2024-10-14,4088.89960119,0,EV+Child+Pool
2024-10-15,2613.45760289,0,EV+Child+Pool
2024-10-16,2.88460272,0,EV+Child+Pool
2024-10-17,4.1086027199999995,0,EV+Child+Pool
2024-10-18,4.14460272,0,EV+Child+Pool
2024-10-19,2224.38560289,0,EV+Child+Pool
2024-10-20,1014.54760279,0,EV+Child+Pool
2024-10-21,2016.381102875,0,EV+Child+Pool
2024-10-22,3043.80960289,0,EV+Child+Pool
2024-10-23,117.171102675,0,EV+Child+Pool
2024-10-24,941.3621028,0,EV+Child+Pool
2024-10-25,71.15910272500001,0,EV+Child+Pool
2024-10-26,1480.212102825,0,EV+Child+Pool
2024-10-27,2128.93660288,0,EV+Child+Pool
2024-10-28,2142.39860288,0,EV+Child+Pool
2024-10-29,2384.99960289,0,EV+Child+Pool
2024-10-30,89.285102725,0,EV+Child+Pool
2024-10-31,121.475102675,0,EV+Child+Pool
2024-11-01,104.470102675,0,EV+Child+Pool
2024-11-02,3373.56860199,0,EV+Child+Pool
2024-11-03,5212.654601225,0,EV+Child+Pool
2024-11-04,6667.215601315,0,EV+Child+Pool
2024-11-05,6522.360601295,0,EV+Child+Pool
2024-11-06,129.05810267500001,0,EV+Child+Pool
2024-11-07,1738.486102785,0,EV+Child+Pool
2024-11-08,5892.19610303,0,EV+Child+Pool
2024-11-09,4726.621601235,0,EV+Child+Pool
2024-11-10,3729.80460119,0,EV+Child+Pool
2024-11-11,4211.20260119,0,EV+Child+Pool
2024-11-12,4389.296601195,0,EV+Child+Pool
2024-11-13,2350.2951028449997,0,EV+Child+Pool
2024-11-14,127.03910267500001,0,EV+Child+Pool
2024-11-15,1511.197102785,0,EV+Child+Pool
2024-11-16,6613.05860129,0,EV+Child+Pool
2024-11-17,5207.500601215,0,EV+Child+Pool
2024-11-18,5154.49660122,0,EV+Child+Pool
2024-11-19,5918.47260196,0,EV+Child+Pool
2024-11-20,8511.42510245,0,EV+Child+Pool
2024-11-21,10603.76309875,0,EV+Child+Pool
2024-11-22,9721.757101,0,EV+Child+Pool
2024-11-23,10030.184601165,0,EV+Child+Pool
2024-11-24,1975.99160285,0,EV+Child+Pool
2024-11-25,3045.21860189,0,EV+Child+Pool
2024-11-26,4332.40360119,0,EV+Child+Pool
2024-11-27,143.05510267499997,0,EV+Child+Pool
2024-11-28,2320.076102835,0,EV+Child+Pool
2024-11-29,7349.227101465,0,EV+Child+Pool
2024-11-30,10128.103601105,0,EV+Child+Pool
2024-12-01,8452.20460064,0,EV+Child+Pool
2024-12-02,4243.51960119,0,EV+Child+Pool
2024-12-03,6135.170601245,0,EV+Child+Pool
2024-12-04,7012.3291029600005,0,EV+Child+Pool
2024-12-05,5293.623103055,0,EV+Child+Pool
2024-12-06,1016.405102745,0,EV+Child+Pool
2024-12-07,5239.690601225,0,EV+Child+Pool
2024-12-08,5705.34860123,0,EV+Child+Pool
2024-12-09,9913.1246015,0,EV+Child+Pool
2024-12-10,9629.9796015,0,EV+Child+Pool
2024-12-11,8617.53710245,0,EV+Child+Pool
2024-12-12,10226.0670998,0,EV+Child+Pool
2024-12-13,11114.5110994,0,EV+Child+Pool
2024-12-14,12700.25960025,0,EV+Child+Pool
2024-12-15,8470.3306014,0,EV+Child+Pool
2024-12-16,3859.38560119,0,EV+Child+Pool
2024-12-17,4661.85060119,0,EV+Child+Pool
2024-12-18,93.625102725,0,EV+Child+Pool
2024-12-19,2707.753102865,0,EV+Child+Pool
2024-12-20,7007.06710315,0,EV+Child+Pool
2024-12-21,5469.31260128,0,EV+Child+Pool
2024-12-22,8857.822601345,0,EV+Child+Pool
2024-12-23,8434.01160121,0,EV+Child+Pool
2024-12-24,10738.2616015,0,EV+Child+Pool
2024-12-25,2214.0481028550003,0,EV+Child+Pool
2024-12-26,1465.980102765,0,EV+Child+Pool
2024-12-27,7701.298101215,0,EV+Child+Pool
2024-12-28,11909.295599975,0,EV+Child+Pool
2024-12-29,13486.7445984,0,EV+Child+Pool
2024-12-30,12643.3906001,0,EV+Child+Pool
2024-12-31,12748.09080185,0,EV+Child+Pool
